timestamp,ros_time,latitude,longitude,altitude
1695668827742034944,1695668827746845446,46.778472146666665,-71.27300173666667,59.196999999999996
1695668828723830016,1695668828724619408,46.77847563666667,-71.273012395,59.166999999999994
1695668829744962816,1695668829746079544,46.778478486666664,-71.27302360666667,59.13999999999999
1695668830758017024,1695668830758018571,46.778481926666664,-71.27303469666667,59.154999999999994
1695668831756382976,1695668831756466537,46.778485795,-71.27304467,59.12
1695668832743768064,1695668832743606120,46.778489235,-71.273054765,59.11899999999999
1695668833750461952,1695668833750460886,46.778491818333336,-71.27306494333334,59.023
1695668834750718208,1695668834750651413,46.77849422,-71.27307489,58.989
1695668835727565056,1695668835727788448,46.77849659333334,-71.27308279166667,58.949000000000005
1695668836729593088,1695668836729940730,46.7784979,-71.27309066166667,58.937000000000005
1695668837722592000,1695668837722462163,46.77849645166667,-71.273100625,58.937000000000005
1695668838741933056,1695668838741061767,46.77849381666667,-71.273111745,58.97200000000001
1695668839715087872,1695668839716536761,46.7784913,-71.27312428666667,58.861000000000004
1695668840755665152,1695668840756051938,46.778488515,-71.27313725166667,58.84700000000001
1695668841736762880,1695668841736561441,46.778485726666666,-71.27314911666667,58.798
1695668842720968960,1695668842720783156,46.77848308833333,-71.27316144166667,58.709
1695668843724961024,1695668843727115256,46.77848062666666,-71.27317312666666,58.69
1695668844725267968,1695668844724763112,46.778478085,-71.27318486666667,58.667
1695668845735991040,1695668845737965155,46.77847628,-71.27319652666667,58.60600000000001
1695668846726542080,1695668846726066093,46.778474615,-71.27320705166666,58.623000000000005
1695668847747920896,1695668847748521477,46.778473526666666,-71.27321700666667,58.56400000000001
1695668848737092864,1695668848736196466,46.778472238333336,-71.27322700166667,58.55200000000001
1695668849749088000,1695668849749423052,46.778471341666666,-71.27323826333334,58.512
1695668850747906816,1695668850747550235,46.778470213333335,-71.27324944166666,58.506
1695668851713865984,1695668851713691627,46.77846979833333,-71.27326006666667,58.47200000000001
1695668852734100992,1695668852733786731,46.77846877166667,-71.27327109833334,58.43000000000001
1695668853713943040,1695668853713421147,46.778468026666665,-71.273282275,58.428
1695668854727084032,1695668854728536345,46.778468233333335,-71.273293905,58.385999999999996
1695668855708684032,1695668855709017406,46.778468288333336,-71.27330422333333,58.42
1695668856715622912,1695668856716146488,46.77846787166666,-71.27331511833333,58.391999999999996
1695668857705501184,1695668857706218740,46.77846806,-71.27332590833333,58.447
1695668858698628864,1695668858699267730,46.778468868333334,-71.27333648666666,58.44500000000001
1695668859704452096,1695668859703653017,46.778470453333334,-71.273346015,58.468
1695668860705216768,1695668860706719668,46.778472488333335,-71.27335642666667,58.455
1695668861705825024,1695668861709873958,46.77847510666667,-71.27336633333333,58.491
1695668862718424064,1695668862719882009,46.77847857166667,-71.27337590166667,58.492999999999995
1695668863739401216,1695668863739904087,46.77848217166667,-71.27338478333333,58.532
1695668864740918016,1695668864742343832,46.778485005,-71.27339417333333,58.525999999999996
1695668865749597952,1695668865748949687,46.77848750333333,-71.27340347833334,58.563
1695668866753152000,1695668866754155512,46.77849062166667,-71.27341300166667,58.554
1695668867757318912,1695668867758957966,46.778494028333334,-71.273421815,58.59100000000001
1695668868747621120,1695668868748330699,46.77849736,-71.27343175,58.55200000000001
1695668869750368000,1695668869752992865,46.778500298333334,-71.27344219833333,58.578
1695668870759649024,1695668870760787939,46.77850356333333,-71.27345211166667,58.556
1695668871758060032,1695668871760553608,46.778507005,-71.27346126833334,58.553
1695668872745198080,1695668872744279707,46.778510268333335,-71.27347079166667,58.595
1695668873746356992,1695668873746361671,46.77851344,-71.27348011166667,58.56
1695668874743916032,1695668874742934514,46.778516625,-71.273490235,58.58
1695668875748378880,1695668875749303256,46.77851989166667,-71.27350017166667,58.563
1695668876748508928,1695668876748220073,46.77852318,-71.27350995333333,58.593
1695668877744441088,1695668877744912816,46.77852598333333,-71.27351941333333,58.55
1695668878747179008,1695668878747970312,46.77852884,-71.27352926333333,58.483000000000004
1695668879749069824,1695668879749807912,46.77853154833333,-71.27353758333334,58.503
1695668880747443968,1695668880748151056,46.778534648333334,-71.27354574,58.46300000000001
1695668881749288192,1695668881749440127,46.77853752666667,-71.27355398666667,58.483000000000004
1695668882751038976,1695668882751564507,46.778540363333335,-71.273562845,58.432
1695668883740094976,1695668883739716340,46.77854386333333,-71.27357144666666,58.455
1695668884740178944,1695668884739310035,46.77854742833333,-71.27358032333333,58.422
1695668885755750912,1695668885755564349,46.778550188333334,-71.27358779,58.46900000000001
1695668886753169920,1695668886755014675,46.778553085,-71.27359483166667,58.447
1695668887746272000,1695668887746010991,46.77855741,-71.27360163333333,58.477000000000004
1695668888743670016,1695668888744576318,46.778563015,-71.27360819833333,58.46000000000001
1695668889742233088,1695668889741932257,46.778568705,-71.27361452333334,58.489000000000004
1695668890747225088,1695668890753218245,46.77857436,-71.27362126166666,58.458
1695668891701175040,1695668891701386008,46.77857954833333,-71.27362760333334,58.491
1695668892744289024,1695668892744819760,46.77858503,-71.273633515,58.504000000000005
1695668893741140992,1695668893740804171,46.77859021333333,-71.273639685,58.533
1695668894750437120,1695668894750505730,46.778595175,-71.27364635,58.537000000000006
1695668895742620928,1695668895741984899,46.77860009,-71.27365161666667,58.58
1695668896747653888,1695668896748553311,46.77860542166667,-71.27365625833333,58.543000000000006
1695668897751087872,1695668897751619934,46.778611205,-71.27365975666666,58.554
1695668898748208896,1695668898748846465,46.778617671666666,-71.27366188833334,58.54600000000001
1695668899751777792,1695668899751731528,46.778623115,-71.273663135,58.553
1695668900747183104,1695668900748188447,46.77862692833333,-71.27366289166666,58.53
1695668901746696960,1695668901748329204,46.77862742333333,-71.27366334333334,58.510999999999996
1695668902740241920,1695668902740254626,46.77862768166667,-71.27366335,58.507000000000005
