timestamp,ros_time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1695668703326550016,1695668703326305183,0.008033241145312786,-0.0025054796133190393,0.011201955378055573,-1.5406688451766968,-0.10948587208986282,9.80743408203125
1695668703336527104,1695668703336394447,0.02349410206079483,0.007399484980851412,0.004810448735952377,-1.54616117477417,-0.08053143322467804,9.792415618896484
1695668703346457088,1695668703346467399,0.0230675358325243,-0.008051363751292229,0.011777997016906738,-1.5576770305633545,-0.07645780593156815,9.769451141357422
1695668703356512000,1695668703356536639,0.015556189231574535,0.006190252490341663,0.009139473550021648,-1.5467854738235474,-0.043480124324560165,9.706064224243164
1695668703367523840,1695668703368644068,0.022273877635598183,0.003977663349360228,-0.0014225670602172613,-1.5302914381027222,-0.049993593245744705,9.665385246276855
1695668703376528128,1695668703376710329,0.011704424396157265,-0.00511710112914443,-0.002515080850571394,-1.5306724309921265,-0.048837125301361084,9.619266510009766
1695668703386553088,1695668703386786120,0.011839955113828182,0.004524202086031437,0.008567435666918755,-1.5466020107269287,-0.03913133963942528,9.602614402770996
1695668703396608000,1695668703396854173,0.0030666678212583065,-0.0009138461318798363,0.004043766297399998,-1.5431087017059326,-0.0335356667637825,9.612992286682129
1695668703406536192,1695668703406938023,0.012479057535529137,0.0016713524237275124,0.0008481942932121456,-1.5300508737564087,-0.021003615111112595,9.623476028442383
1695668703417092096,1695668703419049610,0.02565869502723217,-0.00037478539161384106,0.005807796958833933,-1.5505273342132568,-0.007056099828332663,9.627685546875
1695668703427949824,1695668703427107700,0.020045941695570946,-0.004099249839782715,0.007971933111548424,-1.5412925481796265,0.009698587469756603,9.633825302124023
1695668703436508928,1695668703437204950,0.01181694958359003,0.0037894085980951786,0.0019402502803131938,-1.5506329536437988,-0.00038829821278341115,9.621041297912598
1695668703447226112,1695668703447294715,0.021789025515317917,0.005461101420223713,0.008787303231656551,-1.546681523323059,0.027471940964460373,9.615410804748535
1695668703456416000,1695668703457383424,0.01507422886788845,-0.002771091880276799,0.0176561139523983,-1.5360066890716553,0.0418478287756443,9.601190567016602
1695668703466490880,1695668703467469478,0.016380703076720238,0.007828950881958008,0.007750007323920727,-1.5311017036437988,0.030184520408511162,9.622551918029785
1695668703476532992,1695668703477552254,0.004842707887291908,0.007755090948194265,0.017479825764894485,-1.533233880996704,0.03521432727575302,9.642502784729004
1695668703486478080,1695668703485624248,0.012654339894652367,0.009611241519451141,0.012820444069802761,-1.553091049194336,0.018414465710520744,9.65851879119873
1695668703496881920,1695668703497720294,0.01430877111852169,0.0050290911458432674,0.01927487552165985,-1.5670603513717651,0.010331195779144764,9.669639587402344
1695668703506567936,1695668703507791390,0.007914049550890923,0.005030560772866011,0.020739508792757988,-1.5636522769927979,-0.0012334617786109447,9.659679412841797
1695668703516521984,1695668703515865453,0.016196858137845993,0.007554362993687391,0.015903275460004807,-1.5359015464782715,-0.018472589552402496,9.662790298461914
1695668703526444800,1695668703525957352,0.003915367182344198,0.011860228143632412,0.013259368017315865,-1.506485104560852,-0.01297804806381464,9.679183006286621
1695668703536454912,1695668703538090216,0.013392925262451172,0.014236665330827236,0.014688627794384956,-1.5077900886535645,-0.035121120512485504,9.720964431762695
1695668703549402112,1695668703550199126,0.007110255304723978,0.0020218747667968273,0.014114707708358765,-1.5131072998046875,-0.0574764683842659,9.737762451171875
1695668703556782848,1695668703556340812,0.011928057298064232,0.008682808838784695,0.012226412072777748,-1.489372730255127,-0.06173904240131378,9.758308410644531
1695668703566468096,1695668703566430853,0.002971089445054531,0.0035065538249909878,0.01687176339328289,-1.4966325759887695,-0.08308183401823044,9.781905174255371
1695668703576504064,1695668703576513083,0.005481864791363478,0.007460788823664188,0.016381120309233665,-1.463187336921692,-0.07299303263425827,9.781394958496094
1695668703586631168,1695668703586600856,0.012891862541437149,0.012786083854734898,0.01412185188382864,-1.4850598573684692,-0.06770972162485123,9.769673347473145
1695668703596582912,1695668703596699092,0.004651740193367004,0.007371013518422842,0.012390602380037308,-1.4829367399215698,-0.07418200373649597,9.763206481933594
1695668703606488832,1695668703606808627,0.006997123826295137,0.014901959337294102,0.014018269255757332,-1.4793182611465454,-0.04367069900035858,9.7557373046875
1695668703616452864,1695668703616891600,0.00893639586865902,0.010384800843894482,0.011323386803269386,-1.5101993083953857,-0.06021163985133171,9.755949974060059
1695668703626445056,1695668703626980716,0.01702442392706871,0.0018995871068909764,0.011529291979968548,-1.4759643077850342,-0.03950760141015053,9.749568939208984
1695668703636481024,1695668703637068851,0.01244710385799408,0.0023234139662235975,0.016479793936014175,-1.4790483713150024,-0.018743857741355896,9.719867706298828
1695668703646853888,1695668703647306630,0.021296318620443344,-0.003106440417468548,0.0061397007666528225,-1.4804693460464478,-0.033547259867191315,9.700329780578613
1695668703656632064,1695668703657404683,0.02322317846119404,0.0009823916479945183,0.010783067904412746,-1.477211356163025,-0.0207505039870739,9.661624908447266
1695668703666524928,1695668703667490731,0.009755857288837433,0.0024718695785850286,0.005282856058329344,-1.5222606658935547,-0.031651873141527176,9.648756980895996
1695668703676527872,1695668703677569328,0.004560831468552351,-0.00151026900857687,0.004380598198622465,-1.4865217208862305,0.0005459316307678819,9.635697364807129
1695668703686588928,1695668703687635815,0.00847606547176838,0.0008740263292565942,0.009353500790894032,-1.503184199333191,0.0003246463602408767,9.626762390136719
1695668703696516864,1695668703697719497,0.010461746715009212,0.008000794798135757,0.003325546393170953,-1.5170153379440308,0.009370927698910236,9.618444442749023
1695668703706430976,1695668703705787870,0.012378321029245853,0.011848865076899529,0.014198075979948044,-1.5140275955200195,0.034902140498161316,9.620296478271484
1695668703716485888,1695668703715868634,0.013109337538480759,0.01629924215376377,0.0017640681471675634,-1.5596038103103638,0.03982033580541611,9.628761291503906
1695668703727472896,1695668703727971057,0.017102854326367378,0.00554746063426137,0.005850533954799175,-1.562718152999878,0.03818931430578232,9.658156394958496
1695668703737826048,1695668703738037246,0.0061912802048027515,0.005747539922595024,0.012256762944161892,-1.5384737253189087,0.06615109741687775,9.69272518157959
1695668703746448896,1695668703746097175,0.007780906744301319,-0.0018624592339619994,0.013560152612626553,-1.5243502855300903,0.056315936148166656,9.735493659973145
1695668703756438016,1695668703756180522,0.010394294746220112,-0.0016144753899425268,0.015172368846833706,-1.4845327138900757,0.08390063047409058,9.754192352294922
1695668703766514944,1695668703766254113,0.008248751051723957,0.004982106853276491,0.009449763223528862,-1.4890503883361816,0.05034014582633972,9.757745742797852
1695668703777337088,1695668703778342554,0.007020500022917986,0.00965133123099804,0.01281352061778307,-1.4719369411468506,0.04589258134365082,9.752888679504395
1695668703786531840,1695668703786407508,0.003977211657911539,0.014873338863253593,0.009640950709581375,-1.4890257120132446,0.01606478914618492,9.73788833618164
1695668703796505088,1695668703796488825,0.005146158393472433,-0.005122285336256027,0.015760568901896477,-1.474953293800354,0.011266901157796383,9.730085372924805
1695668703806544896,1695668703806573298,0.0004003103531431407,0.005154275801032782,0.008699597790837288,-1.4579232931137085,0.012721017003059387,9.732667922973633
1695668703816574208,1695668703816649916,0.016317259520292282,-0.002061564242467284,0.013958092778921127,-1.4905036687850952,0.018279602751135826,9.728034019470215
1695668703826752000,1695668703826727050,0.004167640581727028,0.005426202435046434,0.015468080528080463,-1.4835463762283325,0.020967721939086914,9.731033325195312
1695668703836823040,1695668703836807255,0.007692329119890928,0.0012422448489814997,0.014330488629639149,-1.5027247667312622,0.0360511876642704,9.734820365905762
1695668703846654976,1695668703846885407,0.01112706121057272,-0.003873576642945409,0.01250881515443325,-1.5024045705795288,0.053148604929447174,9.719603538513184
1695668703857356032,1695668703856967462,0.014557961374521255,-0.008858620189130306,0.013757986947894096,-1.5049511194229126,0.08099368214607239,9.708166122436523
1695668703866551040,1695668703867057822,0.009648511186242104,-0.0027319861110299826,0.00010971316805807874,-1.514438271522522,0.07076530903577805,9.718847274780273
1695668703876979200,1695668703877159480,0.006356669124215841,0.0002267677045892924,0.014660925604403019,-1.526760220527649,0.07685810327529907,9.710904121398926
1695668703886583040,1695668703887234896,-0.01023657713085413,-0.0013041006168350577,0.015869032591581345,-1.555436134338379,0.06106337532401085,9.722855567932129
1695668703896452864,1695668703897315275,0.0004986583953723311,-0.007322159130126238,0.021405473351478577,-1.5497227907180786,0.065524622797966,9.732861518859863
1695668703906460928,1695668703907448765,0.007465686183422804,-0.0083672646433115,0.018502242863178253,-1.5503902435302734,0.08005921542644501,9.720702171325684
1695668703916594944,1695668703917522917,0.0105037996545434,-0.0026924661360681057,0.01268251333385706,-1.5519087314605713,0.06944680213928223,9.714860916137695
1695668703927053824,1695668703927790561,0.009238943457603455,0.004774301312863827,0.016812076792120934,-1.547484040260315,0.07342223823070526,9.70169448852539
1695668703936569856,1695668703937881227,0.014203089289367199,0.00048707175301387906,0.008281988091766834,-1.5404579639434814,0.0855146050453186,9.699908256530762
1695668703946481920,1695668703945960350,0.0003826385654974729,-0.002469396684318781,0.01749986782670021,-1.5630906820297241,0.08102479577064514,9.707953453063965
1695668703956478976,1695668703956065010,0.007843641564249992,-0.0023187564220279455,0.017831671983003616,-1.552687406539917,0.09224646538496017,9.68754768371582
1695668703968374016,1695668703970172765,0.00038158189272508025,-0.007558615878224373,0.021396713331341743,-1.5310059785842896,0.09182743728160858,9.640951156616211
1695668703980413952,1695668703984296418,0.006738726515322924,0.0027881921268999577,0.012069937773048878,-1.5308109521865845,0.1071162298321724,9.602188110351562
1695668703986519040,1695668703986309376,0.008119083940982819,0.00164994306396693,0.016505049541592598,-1.5615861415863037,0.08183648437261581,9.561047554016113
1695668703996493056,1695668703998406856,-0.0012845040764659643,0.006418696139007807,0.00892755575478077,-1.5867516994476318,0.0822426974773407,9.56527042388916
1695668704009524224,1695668704010495808,-0.0023553415667265654,0.010987699963152409,0.006589390337467194,-1.5893975496292114,0.07765858620405197,9.56593132019043
1695668704017755136,1695668704018695135,-0.016148393973708153,0.0067471591755747795,0.011735434643924236,-1.617666482925415,0.07508331537246704,9.567804336547852
1695668704026514176,1695668704026772478,-0.0001979178050532937,0.009432154707610607,0.02011832781136036,-1.6035184860229492,0.07453310489654541,9.582572937011719
1695668704036501760,1695668704036862552,-0.0006861904403194785,0.01224894542247057,0.01910727098584175,-1.6030337810516357,0.06852778047323227,9.576017379760742
1695668704046530048,1695668704046944295,-0.0016726573230698705,0.01536314282566309,0.008749185130000114,-1.599103569984436,0.04872669652104378,9.59919548034668
1695668704056819968,1695668704057164839,-0.017799673601984978,0.023364078253507614,0.01699223183095455,-1.5646860599517822,0.0571887344121933,9.57445240020752
1695668704066638848,1695668704067238657,-0.01447193045169115,0.011576773598790169,0.019606448709964752,-1.5664037466049194,0.030157258734107018,9.581608772277832
1695668704076540928,1695668704077322086,-0.010865096002817154,0.019595948979258537,0.012126060202717781,-1.512852430343628,0.030992960557341576,9.581985473632812
1695668704086872064,1695668704087397662,-0.017134731635451317,0.012392307631671429,0.01993071660399437,-1.506030559539795,-0.0019267394673079252,9.58949089050293
1695668704097325056,1695668704097479691,-0.026597265154123306,0.030436480417847633,0.017719026654958725,-1.48692786693573,-0.023520397022366524,9.665921211242676
1695668704106884864,1695668704108118439,-0.028063109144568443,0.013902831822633743,0.014829032123088837,-1.4783296585083008,-0.017146578058600426,9.710102081298828
1695668704116583168,1695668704116179357,-0.02506501041352749,0.023882828652858734,0.00933732558041811,-1.5053821802139282,-0.056925345212221146,9.799627304077148
1695668704126516224,1695668704126265319,-0.025643225759267807,0.02441290393471718,0.010255287401378155,-1.4916915893554688,-0.05022623762488365,9.826031684875488
1695668704136697088,1695668704136354794,-0.0201383326202631,0.015884749591350555,0.010290865786373615,-1.4764961004257202,-0.07302571833133698,9.824799537658691
1695668704148103936,1695668704148454306,-0.020076654851436615,0.018908033147454262,0.01092491578310728,-1.4563705921173096,-0.11408734321594238,9.787314414978027
1695668704157025024,1695668704158534498,-0.022793402895331383,0.01249481551349163,0.007696487475186586,-1.4150515794754028,-0.12922963500022888,9.710075378417969
1695668704166476032,1695668704166601114,-0.027504974976181984,0.010490319691598415,0.0051171910017728806,-1.434055209159851,-0.17940840125083923,9.627699851989746
1695668704176716032,1695668704176680046,-0.023767931386828423,0.013868726789951324,0.00582114839926362,-1.4095767736434937,-0.22721274197101593,9.5371732711792
1695668704187113984,1695668704186773518,-0.029805852100253105,0.02843935415148735,0.007074663415551186,-1.4300295114517212,-0.2989994287490845,9.489249229431152
1695668704197174016,1695668704196845320,-0.03241916373372078,0.011756621301174164,-0.0017270214157178998,-1.457132339477539,-0.3475727140903473,9.46175479888916
1695668704206633216,1695668704211015802,-0.030387641862034798,0.02776302956044674,-0.007352503947913647,-1.4582743644714355,-0.3817800283432007,9.468334197998047
1695668704216572160,1695668704217074979,-0.04512026160955429,0.03608041629195213,-0.012132424861192703,-1.492880940437317,-0.43075430393218994,9.488264083862305
1695668704226656000,1695668704227167336,-0.04274536669254303,0.02628033421933651,-0.010584739036858082,-1.4600517749786377,-0.4517422020435333,9.530011177062988
1695668704236742912,1695668704237252966,-0.04596777632832527,0.025763101875782013,-0.019694166257977486,-1.4582847356796265,-0.44765573740005493,9.597217559814453
1695668704246584064,1695668704247327911,-0.05325818434357643,0.032448913902044296,-0.012734275311231613,-1.4323318004608154,-0.4300895929336548,9.673172950744629
1695668704256644864,1695668704257422932,-0.053639307618141174,0.029954807832837105,-0.017863687127828598,-1.3887569904327393,-0.37483516335487366,9.7523775100708
1695668704266476032,1695668704267529910,-0.04058526083827019,0.027753055095672607,-0.017347868531942368,-1.3634283542633057,-0.32998937368392944,9.834881782531738
1695668704276665088,1695668704277629716,-0.042328841984272,0.03409990295767784,-0.015791669487953186,-1.3250374794006348,-0.2709006369113922,9.925385475158691
1695668704286569216,1695668704285692090,-0.03247441351413727,0.027695558965206146,-0.026876671239733696,-1.3316491842269897,-0.2620043456554413,9.984014511108398
1695668704296709120,1695668704297775367,-0.030419303104281425,0.027994144707918167,-0.014035155065357685,-1.303446650505066,-0.23373113572597504,10.007611274719238
1695668704306551808,1695668704307835684,-0.013701513409614563,0.0243441890925169,-0.01968473382294178,-1.2754096984863281,-0.20177872478961945,9.97807502746582
1695668704316520960,1695668704317896141,-0.01573127880692482,0.028154948726296425,-0.014947975054383278,-1.282576084136963,-0.23853231966495514,9.93380069732666
1695668704326667008,1695668704325943909,-0.004266075789928436,0.02998722717165947,-0.012983768247067928,-1.2897918224334717,-0.2731765806674957,9.854362487792969
1695668704336570112,1695668704336030963,0.005292562767863274,0.0191886518150568,-0.012282457202672958,-1.3056323528289795,-0.28892600536346436,9.78079605102539
1695668704346610944,1695668704348146579,0.0019323976011946797,0.031161684542894363,-0.016443289816379547,-1.3595809936523438,-0.3237196207046509,9.697000503540039
1695668704356525056,1695668704356221181,0.011901633813977242,0.03186127170920372,-0.011024104431271553,-1.3942826986312866,-0.29960355162620544,9.6215238571167
1695668704366755840,1695668704374393134,0.009874771349132061,0.02953873760998249,-0.010347865521907806,-1.398767113685608,-0.3044500946998596,9.551937103271484
1695668704376641024,1695668704376408048,0.00952403899282217,0.03638987988233566,-0.005797585938125849,-1.4234533309936523,-0.26073259115219116,9.488336563110352
1695668704386624000,1695668704386473566,0.012840088456869125,0.03145582601428032,-0.03066371940076351,-1.468489170074463,-0.25292906165122986,9.447784423828125
1695668704396462848,1695668704396535622,0.03395815193653107,0.04157464578747749,-0.010826954618096352,-1.4547213315963745,-0.191999152302742,9.454626083374023
1695668704406585088,1695668704406600642,0.03302616626024246,0.033568382263183594,-0.011525786481797695,-1.450305461883545,-0.1271129697561264,9.490158081054688
1695668704416576000,1695668704418706955,0.03184793144464493,0.03165849670767784,-0.0063858600333333015,-1.4451625347137451,-0.0625695288181305,9.566353797912598
1695668704426647040,1695668704426782026,0.051276739686727524,0.035756707191467285,-0.009730542078614235,-1.4021366834640503,-0.008707508444786072,9.60663890838623
1695668704436739840,1695668704438872003,0.05974830314517021,0.03926563262939453,0.004644604865461588,-1.4292341470718384,0.10020481050014496,9.646769523620605
1695668704446556928,1695668704446939558,0.0691031888127327,0.02860991470515728,0.00675558764487505,-1.4230167865753174,0.20035198330879211,9.677285194396973
1695668704456625920,1695668704457031193,0.0799546092748642,0.022969795390963554,0.01672356203198433,-1.4230033159255981,0.3102765679359436,9.682254791259766
1695668704466646784,1695668704467127371,0.08422382175922394,0.020529689267277718,0.011623070575296879,-1.4564086198806763,0.47097253799438477,9.669734954833984
1695668704477242880,1695668704477208325,0.10134702175855637,0.020927120000123978,0.030009320005774498,-1.4689868688583374,0.6140859127044678,9.617925643920898
1695668704486565120,1695668704487287283,0.12247692048549652,0.042121969163417816,0.04829610511660576,-1.5707969665527344,0.7140382528305054,9.551329612731934
1695668704496506880,1695668704497380021,0.12409579008817673,0.04982870817184448,0.054215509444475174,-1.658823847770691,0.8028853535652161,9.502738952636719
1695668704506515968,1695668704507463736,0.12260660529136658,0.06702703982591629,0.06977465003728867,-1.8108112812042236,0.8910367488861084,9.488768577575684
1695668704516568064,1695668704517545969,0.13646169006824493,0.07385139167308807,0.07332993298768997,-2.0058908462524414,1.0005167722702026,9.511787414550781
1695668704526726912,1695668704527638759,0.13941062986850739,0.08744790405035019,0.0943305641412735,-2.1158447265625,1.1511110067367554,9.516926765441895
1695668704536578816,1695668704535706779,0.1415320783853531,0.10433635115623474,0.1336250752210617,-2.1992135047912598,1.2517309188842773,9.50124740600586
1695668704546587904,1695668704545790877,0.1459406614303589,0.116923488676548,0.14091236889362335,-2.179682970046997,1.313892126083374,9.42027473449707
1695668704556641024,1695668704559909332,0.1617249995470047,0.12837308645248413,0.16755838692188263,-2.0668954849243164,1.3411586284637451,9.26478099822998
1695668704566543104,1695668704566102964,0.16858235001564026,0.13571104407310486,0.19168530404567719,-1.8546737432479858,1.3033983707427979,9.015120506286621
1695668704576605184,1695668704578193482,0.16394005715847015,0.15430277585983276,0.21297629177570343,-1.6038182973861694,1.2573411464691162,8.747050285339355
1695668704588262144,1695668704592315614,0.14620128273963928,0.17642320692539215,0.22056670486927032,-1.3600631952285767,1.107285499572754,8.548999786376953
1695668704599320832,1695668704604391663,0.1311332881450653,0.18444477021694183,0.21000954508781433,-1.1572052240371704,0.9181542992591858,8.502697944641113
1695668704606533120,1695668704606404044,0.10863368213176727,0.19435539841651917,0.21781717240810394,-1.0201383829116821,0.6739857792854309,8.626822471618652
1695668704616532992,1695668704616501583,0.09142186492681503,0.19629591703414917,0.21134792268276215,-0.9215417504310608,0.3847961127758026,8.916729927062988
1695668704626539008,1695668704626584122,0.0810188576579094,0.18123003840446472,0.20040956139564514,-0.7834128141403198,0.09935620427131653,9.259315490722656
1695668704636562176,1695668704636678824,0.07078946381807327,0.18717491626739502,0.18016748130321503,-0.6742932200431824,-0.22019007802009583,9.634400367736816
1695668704647021056,1695668704646760960,0.06986668705940247,0.1872616410255432,0.17934869229793549,-0.6042818427085876,-0.45236074924468994,9.997406005859375
1695668704656829952,1695668704656841753,0.05500078573822975,0.176344633102417,0.15314282476902008,-0.4944186210632324,-0.5459946393966675,10.314393997192383
1695668704666660096,1695668704666936442,0.04465969651937485,0.15536443889141083,0.13725073635578156,-0.4264811873435974,-0.5776939988136292,10.6122407913208
1695668704677709056,1695668704679024392,0.032165803015232086,0.15341617166996002,0.12028716504573822,-0.3179251551628113,-0.5136366486549377,10.88597297668457
1695668704686528000,1695668704687100583,0.02037394978106022,0.1391228884458542,0.09335672855377197,-0.23178578913211823,-0.39594951272010803,11.12397575378418
1695668704696704000,1695668704697399747,0.02653001807630062,0.11641164124011993,0.07549456506967545,-0.1828145682811737,-0.28825509548187256,11.28050422668457
1695668704706549760,1695668704707479000,0.053490281105041504,0.1112169548869133,0.04560307785868645,-0.15352797508239746,-0.1511804461479187,11.303189277648926
1695668704716523776,1695668704715551807,0.06279481202363968,0.08982935547828674,0.0415593646466732,-0.18621520698070526,-0.03449833020567894,11.187214851379395
1695668704726638080,1695668704727656295,0.06825044751167297,0.09001125395298004,0.02657669223845005,-0.23278926312923431,0.046141307801008224,10.91874885559082
1695668704736560128,1695668704737738440,0.07724694907665253,0.061517614871263504,0.008965475484728813,-0.3106634020805359,0.10360061377286911,10.533695220947266
1695668704746618880,1695668704747923711,0.06965615600347519,0.04928024858236313,-0.005198939703404903,-0.4436537027359009,0.1741240918636322,10.150123596191406
1695668704756637184,1695668704758018098,0.0544135682284832,0.04709973186254501,-0.023588916286826134,-0.5561214685440063,0.2555251121520996,9.78089714050293
1695668704766550016,1695668704768111162,0.05042729899287224,0.038263674825429916,-0.030686691403388977,-0.676917314529419,0.3230731785297394,9.492105484008789
1695668704776559104,1695668704776183876,0.038473304361104965,0.04373442381620407,-0.03228835389018059,-0.8097070455551147,0.3584021031856537,9.254146575927734
1695668704788408064,1695668704789284306,0.03389063477516174,0.04051102325320244,-0.04040353372693062,-0.9181230068206787,0.44401511549949646,9.092767715454102
1695668704796756992,1695668704797357268,0.017977174371480942,0.055889006704092026,-0.04850001633167267,-0.9937893748283386,0.4879097044467926,8.963480949401855
1695668704806687232,1695668704807454759,0.00821860320866108,0.04904433339834213,-0.03878355398774147,-1.0154240131378174,0.5701891779899597,8.868400573730469
1695668704816553984,1695668704815525041,-0.007619551848620176,0.06107894331216812,-0.051124799996614456,-1.0453271865844727,0.6316037774085999,8.811647415161133
1695668704828346112,1695668704831670147,-0.01747504621744156,0.06892206519842148,-0.05512978509068489,-1.0164743661880493,0.7064030766487122,8.876635551452637
1695668704836747776,1695668704837936874,-0.04091767594218254,0.07215680181980133,-0.0545857734978199,-1.0315251350402832,0.7412367463111877,9.026864051818848
1695668704846759168,1695668704848033628,-0.05223991349339485,0.07187763601541519,-0.05021175742149353,-0.995477020740509,0.7701197266578674,9.270339965820312
1695668704856620032,1695668704856127981,-0.06466571986675262,0.06905674189329147,-0.0624457523226738,-0.9712057113647461,0.7671598196029663,9.525797843933105
1695668704867724032,1695668704868231992,-0.051711246371269226,0.05974123999476433,-0.05923932418227196,-0.8762481808662415,0.7619373798370361,9.754758834838867
1695668704877254912,1695668704878504930,-0.0554511696100235,0.05598513409495354,-0.04849900305271149,-0.7802995443344116,0.8013426065444946,9.946937561035156
1695668704886579968,1695668704886582804,-0.03585417941212654,0.05712922289967537,-0.05242745578289032,-0.715080201625824,0.7714070081710815,10.02436351776123
1695668704896601856,1695668704896672939,-0.037858594208955765,0.05914981663227081,-0.06528738886117935,-0.6435059905052185,0.7473223209381104,10.092488288879395
1695668704906557184,1695668704906770094,-0.029491333290934563,0.04458606243133545,-0.06131131201982498,-0.5971860289573669,0.6938840746879578,10.090578079223633
1695668704921987072,1695668704922891187,-0.02255314588546753,0.03752065822482109,-0.07474003732204437,-0.5670486688613892,0.634331226348877,10.142109870910645
1695668704926639104,1695668704926929789,-0.03307966887950897,0.018901601433753967,-0.08682171255350113,-0.5686584115028381,0.5974187850952148,10.211346626281738
1695668704941620224,1695668704945104375,-0.03131639212369919,-0.0017000666121020913,-0.09584210813045502,-0.6147713661193848,0.4706370532512665,10.325573921203613
1695668704946765824,1695668704947123030,-0.030284114181995392,-0.0004043529334012419,-0.10961241275072098,-0.668656587600708,0.3744473457336426,10.425508499145508
1695668704957888000,1695668704957206441,-0.0242115817964077,-0.030668066814541817,-0.12302494049072266,-0.7120298743247986,0.32399436831474304,10.50561809539795
1695668704966605056,1695668704967271325,-0.01710917055606842,-0.04607704281806946,-0.13870389759540558,-0.8241497278213501,0.33209532499313354,10.612895011901855
1695668704976578048,1695668704977360677,-0.012081045657396317,-0.053005997091531754,-0.14404234290122986,-0.9415135979652405,0.40077269077301025,10.700913429260254
1695668704986649088,1695668704989448455,-0.01888268068432808,-0.06675101071596146,-0.14158819615840912,-1.0801806449890137,0.38630738854408264,10.800199508666992
1695668704996696832,1695668704999547852,-0.0248117595911026,-0.08662038296461105,-0.17157256603240967,-1.204223871231079,0.38602954149246216,10.897012710571289
1695668705006681088,1695668705011646319,-0.009453940205276012,-0.1047365590929985,-0.16984984278678894,-1.354758381843567,0.4473195970058441,10.964621543884277
1695668705016678144,1695668705015681025,0.010572254657745361,-0.11102748662233353,-0.17202258110046387,-1.5029923915863037,0.5025809407234192,10.977299690246582
1695668705026737920,1695668705027784156,0.026813684031367302,-0.12643340229988098,-0.1628504991531372,-1.6295145750045776,0.568730890750885,10.86452579498291
