x,y,z,intensity,ring,time
-0.77411556,3.931167,-1.0735815,27.0,0,-0.09950733
-9.0485325,45.993225,0.81820375,7.0,8,-0.09950503
-0.90314895,4.594905,-1.0811148,31.0,1,-0.09950273
-9.53023,48.486458,2.589688,16.0,9,-0.09950042
-1.089522,5.5482078,-1.0990598,17.0,2,-0.099498115
-12.776256,65.12104,5.805967,36.0,10,-0.09949581
-1.3773719,7.027024,-1.13415,17.0,3,-0.09949351
-2.805128,14.324305,1.7922107,20.0,11,-0.0994912
-1.8594035,9.494989,-1.1879824,43.0,4,-0.0994889
-2.515065,12.8550005,2.074634,45.0,12,-0.0994866
-2.934634,15.013444,-1.3383635,14.0,5,-0.099484295
-2.6325164,13.480287,2.6697996,24.0,13,-0.099481985
-9.416239,48.30734,-0.8590773,30.0,7,-0.09947508
-0.7746534,4.003889,-1.092734,28.0,0,-0.09945203
-8.915686,46.125076,0.8200188,8.0,8,-0.09944973
-0.90157914,4.6686697,-1.0977612,33.0,1,-0.09944743
-9.45385,48.9551,2.6130297,17.0,9,-0.09944513
-1.060705,5.4978147,-1.0883746,17.0,2,-0.09944282
-12.573793,65.23348,5.812242,36.0,10,-0.099440515
-1.350328,7.012155,-1.1310214,20.0,3,-0.09943821
-2.7703657,14.399804,1.8004979,2.0,11,-0.09943591
-1.8016565,9.364649,-1.1709207,45.0,4,-0.0994336
-2.4839773,12.923405,2.084333,54.0,12,-0.0994313
-2.8885915,15.042658,-1.3401066,18.0,5,-0.099429
-9.236824,48.238132,-0.8572971,30.0,7,-0.09941978
-0.7455012,3.9229295,-1.069958,27.0,0,-0.09939674
-8.742175,46.046333,0.818099,15.0,8,-0.09939443
-0.88391435,4.660146,-1.0950617,38.0,1,-0.09939213
-9.202597,48.56394,2.5904207,16.0,9,-0.09938983
-1.0282109,5.426074,-1.0734915,29.0,2,-0.09938753
-1.3241285,7.001066,-1.1285183,17.0,3,-0.099382915
-1.7696906,9.374783,-1.1714082,45.0,4,-0.09937831
