x,y,z,intensity,ring,time
1.0490533,2.3517926,-0.6900116,43.0,0,-0.0994668
3.9549196,8.862074,0.16939306,51.0,8,-0.0994645
1.1766366,2.6353385,-0.666305,48.0,1,-0.099462196
6.532172,14.623392,0.8393641,33.0,9,-0.09945989
1.2267001,2.746179,-0.5846388,41.0,2,-0.099457584
15.268232,34.16456,3.2739184,8.0,10,-0.09945528
1.4077852,3.148618,-0.5462692,27.0,3,-0.09945298
27.464664,61.39804,8.258599,34.0,11,-0.09945067
1.7207081,3.8448918,-0.5172136,32.0,4,-0.09944837
27.585663,61.610836,10.69167,37.0,12,-0.099446066
2.0012739,4.469719,-0.42845765,52.0,5,-0.09944376
2.3295538,5.198046,-0.29852432,38.0,6,-0.09943915
28.263641,63.03654,15.949029,16.0,14,-0.09943685
3.0020652,6.6923923,-0.12803085,25.0,7,-0.09943455
24.242977,54.01872,15.86509,39.0,15,-0.09943224
1.0747048,2.3868701,-0.7013996,47.0,0,-0.0994115
3.725476,8.270245,0.15832824,27.0,8,-0.0994092
1.1626077,2.5796926,-0.65325785,40.0,1,-0.0994069
6.4493604,14.303724,0.82230264,23.0,9,-0.099404596
1.2685566,2.8134704,-0.5999035,39.0,2,-0.099402286
14.809004,32.82884,3.1508543,15.0,10,-0.099399984
1.4423331,3.195899,-0.55534244,25.0,3,-0.09939768
27.557901,61.03403,8.222525,33.0,11,-0.09939538
1.7463778,3.8659973,-0.5208696,51.0,4,-0.09939307
27.82661,61.57177,10.701683,37.0,12,-0.09939077
1.9717361,4.3628483,-0.41887048,45.0,5,-0.099388465
2.3509784,5.1971607,-0.298943,42.0,6,-0.09938385
21.798532,48.166264,12.205844,7.0,14,-0.09938155
3.021282,6.672765,-0.12785633,30.0,7,-0.09937925
25.60638,56.527596,16.628088,43.0,15,-0.09937695
1.0798335,2.3760688,-0.6993291,41.0,0,-0.09935621
3.8114254,8.382798,0.16073667,27.0,8,-0.0993539
1.1804819,2.5951307,-0.65820676,37.0,1,-0.0993516
6.403313,14.076822,0.8104747,31.0,9,-0.0993493
1.3255368,2.9126658,-0.62203735,28.0,2,-0.099346995
14.434732,31.703493,3.047662,7.0,10,-0.099344686
1.4272758,3.13332,-0.5453306,25.0,3,-0.09934238
27.616035,60.597866,8.1767025,32.0,11,-0.09934008
1.7460164,3.8312838,-0.5169698,37.0,4,-0.09933778
2.0034895,4.392194,-0.42235672,38.0,5,-0.09933317
27.140652,59.47219,12.707116,47.0,13,-0.099330865
2.354173,5.1562195,-0.2970589,38.0,6,-0.09932856
21.945988,48.067127,12.199096,22.0,14,-0.09932626
3.0093303,6.5881324,-0.12642524,27.0,7,-0.09932395
1.0877076,2.3724744,-0.6993291,32.0,0,-0.09930091
3.9692628,8.653659,0.16618182,42.0,8,-0.09929861
1.1606338,2.5292115,-0.6424602,27.0,1,-0.0992963
6.4041405,13.955672,0.8047177,32.0,9,-0.099294
1.2942324,2.8190434,-0.6029565,34.0,2,-0.0992917
14.469941,31.503363,3.03302,14.0,10,-0.099289395
