x,y,z,intensity,ring,time
0.8288448,2.913542,-0.81165653,34.0,0,-0.09947348
7.0353537,24.71422,0.44852683,24.0,8,-0.099471174
0.92894304,3.2610803,-0.7828297,31.0,1,-0.09946887
1.0537586,3.6967998,-0.74720806,27.0,2,-0.09946426
1.2258401,4.2948103,-0.70739675,28.0,3,-0.099459656
1.5044891,5.2641125,-0.6722314,38.0,4,-0.09945504
1.7415822,6.089663,-0.5541362,35.0,5,-0.09945044
2.3264105,8.123862,-0.44286692,57.0,6,-0.09944583
13.927753,48.60389,11.67271,13.0,14,-0.099443525
3.6461096,12.723883,-0.23103496,36.0,7,-0.09944122
0.830448,2.880931,-0.80337435,28.0,0,-0.09941818
6.9566545,24.13353,0.43840444,22.0,8,-0.099415876
0.92246854,3.198065,-0.7684328,29.0,1,-0.099413574
1.0595737,3.668579,-0.74224705,28.0,2,-0.09940896
1.2340415,4.269847,-0.7039552,31.0,3,-0.09940436
1.516418,5.240026,-0.66979396,40.0,4,-0.099399745
19.796366,68.36223,11.272356,45.0,12,-0.09939744
1.7672662,6.0988555,-0.55553067,37.0,5,-0.09939514
2.3611224,8.142959,-0.44433233,52.0,6,-0.09939053
14.141517,48.738976,11.716351,13.0,14,-0.09938823
3.6782389,12.668827,-0.23026705,32.0,7,-0.099385925
14.403941,49.57875,13.8338785,25.0,15,-0.09938362
0.8491973,2.9096878,-0.8121742,35.0,0,-0.09936289
6.9511676,23.801975,0.4328197,21.0,8,-0.09936058
0.9505724,3.252811,-0.78237975,28.0,1,-0.099358276
1.061816,3.631127,-0.7353779,34.0,2,-0.09935367
1.2461642,4.256034,-0.70239085,35.0,3,-0.09934906
1.5302334,5.219461,-0.6678441,49.0,4,-0.099344455
1.7930884,6.11208,-0.5572738,30.0,5,-0.09933984
2.3518198,8.006274,-0.43731928,47.0,6,-0.09933524
3.7032516,12.590685,-0.22908029,32.0,7,-0.09933063
0.8560634,2.8955898,-0.8090684,37.0,0,-0.09930759
6.7539706,22.8303,0.4155767,10.0,8,-0.09930529
0.93758196,3.1672554,-0.7625841,25.0,1,-0.09930298
25.735651,86.88216,4.7488604,58.0,9,-0.099300675
1.0845205,3.661282,-0.74224705,37.0,2,-0.09929837
1.2598886,4.2478704,-0.70176506,37.0,3,-0.09929376
1.5540961,5.233117,-0.67028147,57.0,4,-0.09928916
1.7911425,6.0274806,-0.550127,29.0,5,-0.09928455
2.3746285,7.9807873,-0.43637723,55.0,6,-0.09927994
15.223246,51.130596,12.31652,7.0,14,-0.09927764
3.6975029,12.410951,-0.22604357,24.0,7,-0.099275336
15.657076,52.52058,14.6848755,31.0,15,-0.099273026
0.8711525,2.90924,-0.8137271,40.0,0,-0.09925229
6.8003387,22.69548,0.41355222,22.0,8,-0.09924999
0.95814717,3.195696,-0.77023244,29.0,1,-0.09924769
1.1018065,3.6725178,-0.7453,33.0,2,-0.099243075
1.2747099,4.2434464,-0.70176506,35.0,3,-0.09923847
1.5511969,5.1573243,-0.6612631,40.0,4,-0.09923386
1.8236568,6.0593476,-0.55361325,34.0,5,-0.099229254
2.2779958,7.559389,-0.4137681,39.0,6,-0.09922464
15.729076,52.163017,12.578363,8.0,14,-0.09922234
3.7413836,12.399881,-0.22607847,32.0,7,-0.09922004
15.797864,52.325054,14.645535,31.0,15,-0.099217735
0.88074255,2.9043326,-0.8132095,37.0,0,-0.09919699
6.8139014,22.455376,0.40960798,40.0,8,-0.09919469
0.96476626,3.177415,-0.7666332,27.0,1,-0.09919239
1.1077716,3.6461074,-0.74072057,36.0,2,-0.099187784
1.2797402,4.2068434,-0.6964463,34.0,3,-0.09918317
26.067833,85.63815,10.991397,63.0,11,-0.09918087
1.5726594,5.1632724,-0.66272557,45.0,4,-0.09917857
1.8331786,6.014829,-0.550127,34.0,5,-0.099173956
2.3049507,7.553303,-0.41387278,39.0,6,-0.09916935
15.272516,50.016624,12.073572,7.0,14,-0.09916704
3.7262099,12.195505,-0.22258799,32.0,7,-0.09916474
0.8942784,2.9123206,-0.8163153,35.0,0,-0.0991417
6.8417287,22.267067,0.40660617,45.0,8,-0.0991394
0.9666895,3.1442244,-0.75943476,29.0,1,-0.09913709
1.1228023,3.649724,-0.74224705,33.0,2,-0.099132486
1.3077927,4.245771,-0.7036423,35.0,3,-0.099127874
1.5497204,5.0249667,-0.64566386,39.0,4,-0.09912327
1.841827,5.968413,-0.5464665,35.0,5,-0.09911866
17.135681,55.493546,11.289406,38.0,13,-0.099116355
2.3236363,7.520404,-0.41251206,44.0,6,-0.09911405
16.955122,54.840897,13.252316,9.0,14,-0.09911175
3.715571,12.010489,-0.21944655,36.0,7,-0.09910944
15.311569,49.46377,13.874254,25.0,15,-0.09910714
0.8941149,2.8759756,-0.8069978,31.0,0,-0.099086404
6.8154716,21.908897,0.40049785,33.0,8,-0.0990841
0.98808366,3.1743233,-0.767533,24.0,1,-0.0990818
1.1372861,3.651406,-0.7433919,28.0,2,-0.09907719
1.3173115,4.224208,-0.70082647,34.0,3,-0.09907258
1.5873684,5.083952,-0.6539509,45.0,4,-0.09906797
1.8561125,5.9410286,-0.54454905,34.0,5,-0.09906337
2.3033667,7.363565,-0.40434763,34.0,6,-0.099058755
3.7574704,11.997447,-0.21944655,32.0,7,-0.09905415
15.513036,49.50219,13.900136,25.0,15,-0.09905185
0.89544994,2.845196,-0.7992332,40.0,0,-0.099031106
6.8090115,21.62176,0.39568096,35.0,8,-0.0990288
0.99798614,3.167138,-0.7666332,31.0,1,-0.0990265
26.46942,84.00147,4.615718,56.0,9,-0.0990242
1.147074,3.6380515,-0.7414838,28.0,2,-0.09902189
1.3302639,4.213933,-0.6998879,39.0,3,-0.099017285
1.5874785,5.0256586,-0.6471263,42.0,4,-0.09901267
26.563892,84.04522,13.960526,63.0,12,-0.09901037
1.9050747,6.0237975,-0.5527417,29.0,5,-0.09900807
17.16255,54.23453,11.057383,36.0,13,-0.099005766
2.4026136,7.587777,-0.4171176,57.0,6,-0.099003464
15.411444,48.67141,11.786535,6.0,14,-0.099001154
3.7924006,11.969672,-0.21916732,28.0,7,-0.09899885
0.91894495,2.8863904,-0.81165653,34.0,0,-0.098975815
6.7404585,21.158926,0.38761795,30.0,8,-0.098973505
1.0067086,3.1582408,-0.76528347,26.0,1,-0.0989712
1.1633072,3.647321,-0.7441551,27.0,2,-0.0989666
1.34303,4.2057347,-0.69926214,39.0,3,-0.09896199
26.341034,82.43802,10.626277,63.0,11,-0.098959684
1.5974882,4.9995666,-0.6444451,40.0,4,-0.09895738
18.578106,58.107937,9.662333,22.0,12,-0.09895508
1.8600844,5.814398,-0.5340904,34.0,5,-0.09895277
15.525167,48.50062,9.898789,31.0,13,-0.09895047
2.4210558,7.558847,-0.4159662,49.0,6,-0.098948166
17.568802,54.852055,13.297307,9.0,14,-0.09894586
3.5989413,11.229591,-0.20583369,16.0,7,-0.098943554
15.975507,49.817635,14.018158,26.0,15,-0.09894125
0.9296966,2.8870046,-0.8126918,34.0,0,-0.09892052
6.753557,20.959446,0.3843718,35.0,8,-0.098918214
0.99564797,3.0881152,-0.74908704,40.0,1,-0.098915905
1.1699718,3.6266272,-0.74072057,28.0,2,-0.0989113
1.360004,4.210657,-0.70082647,34.0,3,-0.098906696
1.5978271,4.9410744,-0.63762045,40.0,4,-0.098902084
18.811249,58.1367,9.677976,22.0,12,-0.09889978
1.8754611,5.792705,-0.5326959,32.0,5,-0.09889748
