x,y,z,intensity,ring,time
0.34349817,4.205016,-0.9740381,23.0,1,-0.099205755
0.42160127,5.150058,-1.0044186,31.0,2,-0.09920115
0.51309335,6.240888,-0.9917946,24.0,3,-0.09919654
0.668084,8.091495,-0.9968913,46.0,4,-0.099191934
0.98657775,11.923553,-1.0467404,24.0,5,-0.09918732
1.5961692,19.209345,-1.0101887,20.0,6,-0.09918272
0.32176673,3.7921212,-1.0197471,31.0,0,-0.09915507
0.35519752,4.1688404,-0.9659398,25.0,1,-0.099150464
0.43439972,5.087914,-0.9925884,30.0,2,-0.09914585
0.5330206,6.217409,-0.9883531,36.0,3,-0.09914125
0.6915558,8.033735,-0.99006665,46.0,4,-0.099136636
0.9977181,11.566703,-1.015713,22.0,5,-0.09913203
1.5835898,18.284365,-0.96183026,12.0,6,-0.09912742
0.33142987,3.7505636,-1.0088767,27.0,0,-0.09909977
0.36974645,4.1675754,-0.9659398,25.0,1,-0.099095166
0.45180845,5.082456,-0.9918252,33.0,2,-0.099090554
0.5605137,6.28044,-0.99867773,24.0,3,-0.09908595
0.7144593,7.973934,-0.98299813,35.0,4,-0.09908134
1.0232984,11.398444,-1.0012451,15.0,5,-0.09907673
1.7062134,18.931181,-0.99616265,20.0,6,-0.09907213
0.33886415,3.6878238,-0.99231225,27.0,0,-0.09904448
0.3846357,4.17797,-0.96863925,28.0,1,-0.09903987
0.4625022,5.004606,-0.9769421,34.0,2,-0.09903526
0.57860714,6.249042,-0.9939847,36.0,3,-0.09903065
0.73006123,7.8549027,-0.9686176,43.0,4,-0.09902605
1.0343909,11.087317,-0.9742269,15.0,5,-0.099021435
1.7310686,18.519749,-0.97480965,12.0,6,-0.09901683
0.3492594,3.6674485,-0.9871359,26.0,0,-0.09898918
0.3962515,4.145563,-0.9614408,25.0,1,-0.09898457
0.48246318,5.0382223,-0.9838112,33.0,2,-0.098979965
0.5973917,6.2155237,-0.98897886,36.0,3,-0.09897536
0.7605198,7.883922,-0.97251743,31.0,4,-0.09897075
1.1117859,11.504254,-1.0111809,22.0,5,-0.098966144
1.7706425,18.25516,-0.96120226,20.0,6,-0.09896153
0.36167854,3.6623619,-0.9861006,32.0,0,-0.09893388
0.41321945,4.169365,-0.9672895,27.0,1,-0.09892928
0.50217944,5.0579977,-0.9880091,30.0,2,-0.09892467
0.6089017,6.1111865,-0.97270966,37.0,3,-0.09892006
0.7688795,7.6896205,-0.9488748,35.0,4,-0.09891545
1.1483653,11.464619,-1.0080433,22.0,5,-0.098910846
1.783604,17.74411,-0.9346157,19.0,6,-0.098906234
0.3734785,3.6514678,-0.9835124,31.0,0,-0.09887859
0.42259485,4.117495,-0.9555921,33.0,1,-0.09887398
0.50879025,4.948801,-0.96702003,37.0,2,-0.098869376
0.63022584,6.109025,-0.97270966,30.0,3,-0.098864764
0.8038946,7.765871,-0.9586243,43.0,4,-0.09886016
1.1616552,11.202912,-0.9853828,16.0,5,-0.09885555
1.8403691,17.68811,-0.9319988,21.0,6,-0.09885094
0.3831741,3.621325,-0.9757478,38.0,0,-0.098823294
0.43984628,4.143124,-0.9618907,27.0,1,-0.09881868
0.5163058,4.8552394,-0.94908404,24.0,2,-0.09881408
0.65112895,6.1028585,-0.97208387,28.0,3,-0.098809466
0.82169926,7.6761694,-0.9478998,45.0,4,-0.09880486
1.2033055,11.222562,-0.98747456,22.0,5,-0.09880025
1.7781961,16.529816,-0.8712891,7.0,6,-0.098795645
0.3932903,3.596921,-0.9695362,34.0,0,-0.098767996
0.44984263,4.1008844,-0.95244277,28.0,1,-0.09876339
0.54353905,4.94708,-0.9674016,28.0,2,-0.09875878
0.665504,6.037717,-0.9620721,26.0,3,-0.098754175
0.85220015,7.7067966,-0.95204335,43.0,4,-0.09874956
1.2027773,10.85986,-0.95592415,16.0,5,-0.09874496
1.919259,17.273855,-0.9108551,16.0,6,-0.09874035
0.4090947,3.624321,-0.97730076,35.0,0,-0.0987127
0.46759972,4.136162,-0.9609909,29.0,1,-0.09870809
0.5579297,4.9197927,-0.9624406,30.0,2,-0.09870349
0.68418336,6.023701,-0.9601949,30.0,3,-0.09869888
0.87707645,7.698012,-0.9513122,45.0,4,-0.09869427
1.2329838,10.788294,-0.9499976,26.0,5,-0.09868966
1.9197433,16.771318,-0.8846871,21.0,6,-0.098685056
0.42200428,3.6306198,-0.9793713,31.0,0,-0.09865741
0.47910017,4.109341,-0.9551422,32.0,1,-0.098652795
0.5705995,4.8867154,-0.9563347,30.0,2,-0.09864819
0.69831103,5.9624166,-0.95080876,35.0,3,-0.09864358
0.8863389,7.545067,-0.932788,39.0,4,-0.098638974
1.2580414,10.693124,-0.9419792,39.0,5,-0.09863436
1.9455025,16.486826,-0.870033,21.0,6,-0.09862976
0.43329573,3.6176157,-0.97626543,31.0,0,-0.09860211
0.48856163,4.0670123,-0.9456942,29.0,1,-0.098597504
0.5864803,4.874948,-0.95442665,31.0,2,-0.09859289
0.717228,5.9442534,-0.94830585,31.0,3,-0.09858829
0.90027153,7.4394493,-0.9201136,39.0,4,-0.098583676
1.2929654,10.668888,-0.9402361,39.0,5,-0.09857907
2.0040085,16.487864,-0.8704517,21.0,6,-0.09857446
0.44331935,3.594991,-0.97057146,32.0,0,-0.09854681
0.5039502,4.074952,-0.94794375,26.0,1,-0.098542206
0.60107946,4.8533874,-0.95061046,30.0,2,-0.098537594
0.7379717,5.941714,-0.94830585,33.0,3,-0.09853299
0.9289355,7.4579296,-0.92279476,43.0,4,-0.09852838
1.3292102,10.656401,-0.9395389,39.0,5,-0.09852377
2.0667603,16.522388,-0.87264985,26.0,6,-0.09851916
0.4553785,3.5895886,-0.9695362,32.0,0,-0.09849152
0.5150057,4.0539265,-0.9434447,36.0,1,-0.09848691
0.6180163,4.8512597,-0.95061046,27.0,2,-0.0984823
0.76142234,5.968626,-0.9529989,39.0,3,-0.09847769
0.956935,7.4804063,-0.92596334,41.0,4,-0.09847309
1.3631072,10.626005,-0.93727285,46.0,5,-0.098468475
2.1240804,16.535252,-0.8736965,19.0,6,-0.09846387
0.46403727,3.563155,-0.96280694,35.0,0,-0.09843622
0.5248628,4.0192547,-0.93579644,38.0,1,-0.09843161
0.6379199,4.878384,-0.9563347,28.0,2,-0.098427005
0.77583337,5.916966,-0.94517714,33.0,3,-0.09842239
0.9755349,7.4199443,-0.91889495,43.0,4,-0.09841779
1.377795,10.465375,-0.92350227,38.0,5,-0.098413184
2.1655772,16.404974,-0.86720693,26.0,6,-0.09840857
0.47826627,3.5749168,-0.96643037,32.0,0,-0.09838092
0.53344786,3.9768374,-0.9263484,39.0,1,-0.09837632
0.64658284,4.813862,-0.94412297,26.0,2,-0.09837171
0.7943694,5.898561,-0.9426742,30.0,3,-0.0983671
0.999572,7.402723,-0.91718876,41.0,4,-0.09836249
1.406035,10.399295,-0.91809857,42.0,5,-0.098357886
2.1680999,15.993566,-0.8458538,19.0,6,-0.098353274
0.49126875,3.5770533,-0.96746564,34.0,0,-0.09832563
0.54493505,3.9575765,-0.9222994,34.0,1,-0.09832102
0.65507126,4.7512846,-0.93229276,28.0,2,-0.098316416
0.81062835,5.8644443,-0.9376683,24.0,3,-0.098311804
1.0145048,7.3205366,-0.90743923,39.0,4,-0.0983072
1.4365788,10.3528805,-0.91443807,42.0,5,-0.09830259
2.192538,15.7603855,-0.8339212,24.0,6,-0.09829798
0.49701136,3.527493,-0.9545247,35.0,0,-0.098270334
0.56229055,3.9807348,-0.9281481,37.0,1,-0.09826572
0.67219895,4.7528577,-0.93305606,31.0,2,-0.09826112
0.8291545,5.8478875,-0.93547827,31.0,3,-0.098256506
1.047876,7.3719797,-0.9142639,41.0,4,-0.0982519
1.4502527,10.1900015,-0.90049314,38.0,5,-0.09824729
2.2340019,15.657726,-0.82889694,29.0,6,-0.098242685
7.7688155,54.314857,-0.95771825,23.0,7,-0.09823808
0.5115322,3.5410326,-0.9586658,42.0,0,-0.098207474
0.57338876,3.9594617,-0.9236491,36.0,1,-0.09820287
0.68484277,4.723281,-0.92771345,27.0,2,-0.09819826
0.8430261,5.799997,-0.92828226,29.0,3,-0.09819365
1.0663118,7.3272123,-0.9091454,37.0,4,-0.09818904
1.4708555,10.082357,-0.89142895,40.0,5,-0.09818444
2.2707298,15.527307,-0.8224073,33.0,6,-0.098179825
7.9095025,54.01971,-0.9529712,22.0,7,-0.09817522
0.5173394,3.499184,-0.9477954,39.0,0,-0.098152176
0.5788012,3.9054909,-0.91150165,40.0,1,-0.09814757
0.7036729,4.742346,-0.9319112,23.0,2,-0.09814296
0.86399746,5.8088923,-0.9301594,28.0,3,-0.098138355
1.0783256,7.2411714,-0.8989084,33.0,4,-0.09813374
1.4969261,10.028161,-0.88707113,28.0,5,-0.09812914
2.3139215,15.464385,-0.8194765,31.0,6,-0.09812453
0.5298062,3.5031798,-0.94934833,34.0,0,-0.098096885
0.5923344,3.9074035,-0.9124015,40.0,1,-0.09809227
0.7111457,4.6856375,-0.92122585,27.0,2,-0.09808767
0.87434447,5.747408,-0.9207733,31.0,3,-0.09808306
1.0509244,6.8919797,-0.8560103,43.0,4,-0.09807845
1.4980019,9.812397,-0.8684198,35.0,5,-0.09807384
2.328942,15.219713,-0.8069159,33.0,6,-0.098069236
5.7437706,37.448307,-0.6613066,9.0,7,-0.098064624
0.5340509,3.449763,-0.93537205,32.0,0,-0.09804159
0.60507476,3.8995345,-0.91105175,41.0,1,-0.098036975
0.6889215,4.4348083,-0.87237877,27.0,2,-0.09803237
0.8816387,5.6623425,-0.9076328,24.0,3,-0.09802776
1.0679374,6.8431582,-0.8504043,33.0,4,-0.098023154
1.5116409,9.675219,-0.85674095,40.0,5,-0.09801855
2.3798883,15.197678,-0.8061831,36.0,6,-0.09801394
5.845301,37.242332,-0.65802556,9.0,7,-0.09800933
0.54729927,3.4555101,-0.93744266,38.0,0,-0.09798629
0.6183749,3.895475,-0.9106019,43.0,1,-0.097981684
0.7355206,4.6282077,-0.91092217,26.0,2,-0.09797707
0.9041939,5.676788,-0.9104487,31.0,3,-0.09797247
1.1221743,7.0295343,-0.87404704,39.0,4,-0.097967856
1.5284233,9.563642,-0.84732807,35.0,5,-0.09796325
2.3871245,14.903319,-0.7910057,23.0,6,-0.09795864
5.8589144,36.537598,-0.6459136,18.0,7,-0.097954035
0.5636813,3.4802766,-0.9446895,32.0,0,-0.09793099
0.63316184,3.9049442,-0.91330135,43.0,1,-0.097926386
0.74820673,4.604296,-0.9067244,28.0,2,-0.09792178
0.91635185,5.632814,-0.90387845,31.0,3,-0.09791717
1.1026738,6.763239,-0.841386,41.0,4,-0.097912565
1.5364133,9.40291,-0.8335575,40.0,5,-0.09790795
2.3423898,14.319771,-0.76044154,19.0,6,-0.09790335
5.9310927,36.179485,-0.63994485,9.0,7,-0.09789874
0.5733274,3.4669526,-0.94158375,40.0,0,-0.0978757
0.6477456,3.9084773,-0.9146509,37.0,1,-0.09787109
0.738728,4.4526577,-0.8773398,28.0,2,-0.09786648
0.92596614,5.569173,-0.89417946,22.0,3,-0.09786187
1.1158364,6.696689,-0.83358634,39.0,4,-0.09785727
1.5675886,9.397762,-0.8335575,38.0,5,-0.097852655
2.3936753,14.319388,-0.7608602,19.0,6,-0.09784805
5.6106534,33.492126,-0.5927535,7.0,7,-0.09784344
0.5880015,3.480169,-0.94572484,38.0,0,-0.0978204
0.65715474,3.8812144,-0.9088022,40.0,1,-0.0978158
0.7726401,4.558448,-0.89871037,27.0,2,-0.097811185
0.94043756,5.536695,-0.8894865,35.0,3,-0.09780658
1.1338743,6.6614423,-0.8296865,41.0,4,-0.09780197
1.5799668,9.272425,-0.8229245,42.0,5,-0.097797364
2.417084,14.155414,-0.75259113,18.0,6,-0.09779275
5.703929,33.334366,-0.5903102,15.0,7,-0.09778815
0.59489113,3.4476357,-0.93744266,34.0,0,-0.0977651
0.6670474,3.8577743,-0.9038533,37.0,1,-0.0977605
17.802858,102.853386,5.470469,52.0,9,-0.0977582
0.7852001,4.536378,-0.8948942,28.0,2,-0.09775589
0.948282,5.467203,-0.8788489,21.0,3,-0.09775128
1.1404623,6.5616117,-0.81774336,41.0,4,-0.09774667
1.6031055,9.213856,-0.8182181,36.0,5,-0.097742066
2.4136493,13.8438835,-0.73647165,18.0,6,-0.09773746
0.60155916,3.4150972,-0.9291604,38.0,0,-0.09770981
0.68626523,3.888047,-0.91150165,33.0,1,-0.0977052
0.79044,4.473677,-0.8830641,33.0,2,-0.097700596
0.96391535,5.444409,-0.8757202,24.0,3,-0.097695984
1.1664822,6.5751815,-0.819937,43.0,4,-0.09769138
1.5920578,8.964952,-0.79660344,35.0,5,-0.09768677
2.4717598,13.89043,-0.7394024,26.0,6,-0.09768216
5.5040464,30.868359,-0.54730743,6.0,7,-0.09767755
0.61245203,3.4072723,-0.9276075,31.0,0,-0.097654514
0.687744,3.8185017,-0.89575505,41.0,1,-0.0976499
18.614029,103.2455,5.498102,52.0,9,-0.0976476
0.8203343,4.550107,-0.89871037,28.0,2,-0.0976453
0.9741338,5.3924136,-0.8678985,21.0,3,-0.09764069
1.1982647,6.6199036,-0.8260305,30.0,4,-0.09763608
1.6176566,8.927975,-0.79381454,43.0,5,-0.09763148
2.5277274,13.922987,-0.7416006,26.0,6,-0.097626865
5.4822145,30.136757,-0.5346719,6.0,7,-0.09762226
0.6232943,3.3994133,-0.92605454,28.0,0,-0.097599216
0.70952076,3.8620777,-0.90655273,39.0,1,-0.09759461
0.8209406,4.464188,-0.8823008,26.0,2,-0.09759
0.99474204,5.3986936,-0.86946285,26.0,3,-0.097585395
1.2051494,6.5278354,-0.8150622,39.0,4,-0.09758078
1.640124,8.875251,-0.789631,42.0,5,-0.09757618
2.5886726,13.98085,-0.74515945,30.0,6,-0.09757157
5.5450454,29.889366,-0.53062296,12.0,7,-0.09756696
0.6340925,3.3915203,-0.9245017,37.0,0,-0.097543925
0.7143854,3.8136072,-0.89575505,29.0,1,-0.09753931
0.83398706,4.4477882,-0.8796295,31.0,2,-0.09753471
0.99315506,5.2864695,-0.8519422,26.0,3,-0.0975301
1.2235237,6.500179,-0.8121374,46.0,4,-0.09752549
1.6747817,8.889053,-0.79137415,42.0,5,-0.09752088
2.5967097,13.755842,-0.7336455,22.0,6,-0.097516276
5.297368,28.035572,-0.49802187,5.0,7,-0.097511664
0.6484598,3.4025698,-0.92812514,44.0,0,-0.09748863
0.72921807,3.8227031,-0.8984545,34.0,1,-0.097484015
0.8406636,4.398569,-0.8704707,27.0,2,-0.09747941
1.0132772,5.296728,-0.85413224,29.0,3,-0.0974748
1.2454448,6.4980354,-0.8123811,45.0,4,-0.097470194
1.6979119,8.842061,-0.7877136,39.0,5,-0.09746558
2.5171487,13.095985,-0.69889444,15.0,6,-0.09746098
5.3222256,27.637928,-0.49128523,17.0,7,-0.09745637
0.6593693,3.3985047,-0.9276075,43.0,0,-0.09743333
0.7436738,3.8258727,-0.8998042,33.0,1,-0.097428724
0.86649257,4.453571,-0.8819192,34.0,2,-0.09742411
1.0268484,5.267954,-0.850065,30.0,3,-0.09741951
1.2681181,6.4936485,-0.8123811,48.0,4,-0.097414896
1.7077279,8.7285385,-0.7781265,37.0,5,-0.09741029
2.5812683,13.181202,-0.7039187,20.0,6,-0.09740568
5.3578477,27.309141,-0.4857703,17.0,7,-0.097401075
0.6718235,3.3960648,-0.9276075,43.0,0,-0.09737803
0.7547523,3.811784,-0.8971048,29.0,1,-0.097373426
0.86294687,4.3502274,-0.8620751,28.0,2,-0.09736882
1.0507687,5.2874045,-0.85381943,32.0,3,-0.09736421
1.2841955,6.456084,-0.80823755,45.0,4,-0.097359605
1.7393479,8.728386,-0.77864933,40.0,5,-0.09735499
2.6178353,13.112892,-0.7007785,20.0,6,-0.09735039
5.415899,27.103987,-0.48245433,17.0,7,-0.09734578
0.6882514,3.4164248,-0.9338192,35.0,0,-0.09732274
11.926405,59.1484,1.0532179,14.0,8,-0.09732044
0.7633218,3.7822487,-0.8908062,31.0,1,-0.09731813
0.87501603,4.3317933,-0.85902214,31.0,2,-0.09731352
1.0433615,5.155919,-0.83317006,29.0,3,-0.09730891
1.3039043,6.431879,-0.8058002,45.0,4,-0.09730431
1.7622799,8.6851635,-0.7753375,48.0,5,-0.097299695
2.6440947,13.007772,-0.6956496,16.0,6,-0.09729509
5.4379244,26.728277,-0.47610164,5.0,7,-0.09729048
0.6951264,3.3893995,-0.92708987,38.0,0,-0.09726744
12.108411,59.039967,1.0519962,29.0,8,-0.09726514
0.77076703,3.7548804,-0.8849575,26.0,1,-0.09726284
0.90041196,4.3787117,-0.8689442,28.0,2,-0.097258225
1.071605,5.206606,-0.84193045,27.0,3,-0.09725362
1.2699066,6.15922,-0.7721642,28.0,4,-0.09724901
1.785733,8.645788,-0.77237415,42.0,5,-0.097244404
2.6334362,12.738797,-0.68172824,20.0,6,-0.09723979
5.002397,24.155708,-0.43058577,10.0,7,-0.09723519
0.7008416,3.360599,-0.9198429,41.0,0,-0.09721214
0.7770938,3.7197385,-0.8773091,31.0,1,-0.09720754
0.9145267,4.3737793,-0.8685626,26.0,2,-0.09720293
1.0970613,5.2376356,-0.847562,22.0,3,-0.09719832
1.3309413,6.3432,-0.7958069,45.0,4,-0.09719371
1.7918746,8.532577,-0.7627871,40.0,5,-0.097189106
2.6746008,12.71389,-0.68089086,20.0,6,-0.097184494
5.039685,23.915031,-0.42660663,30.0,7,-0.09717989
0.71176535,3.354353,-0.9188076,32.0,0,-0.09715685
0.78845197,3.709379,-0.8755095,33.0,1,-0.09715224
0.91262984,4.289909,-0.85253465,26.0,2,-0.097147636
1.1013379,5.1680865,-0.8369245,29.0,3,-0.097143024
1.3572179,6.357929,-0.79824424,41.0,4,-0.09713842
1.8183199,8.510681,-0.76139253,39.0,5,-0.09713381
2.695555,12.595108,-0.6750292,37.0,6,-0.0971292
5.073258,23.664616,-0.42245296,25.0,7,-0.09712459
14.021507,65.348946,17.908726,49.0,15,-0.09712229
0.7226556,3.3480713,-0.9177724,34.0,0,-0.097101554
0.79645276,3.6837475,-0.8701107,27.0,1,-0.09709694
0.9408869,4.348099,-0.8647464,26.0,2,-0.09709234
1.1126748,5.1333222,-0.8319186,32.0,3,-0.097087726
1.3503423,6.2193,-0.7814263,30.0,4,-0.09708312
1.8513956,8.519859,-0.7627871,39.0,5,-0.09707852
2.7097712,12.449011,-0.6677022,38.0,6,-0.097073905
15.761892,72.35125,17.09538,19.0,14,-0.0970716
5.188203,23.795254,-0.42510572,20.0,7,-0.0970693
0.7384792,3.3643975,-0.9229488,27.0,0,-0.097046256
0.8080522,3.6752348,-0.868761,26.0,1,-0.09704165
0.94424653,4.291102,-0.8540611,27.0,2,-0.09703704
1.119533,5.0792503,-0.823784,32.0,3,-0.097032435
1.3990037,6.336669,-0.79678184,43.0,4,-0.09702782
1.8652211,8.441362,-0.7563375,39.0,5,-0.09702322
2.749323,12.4219265,-0.66676015,36.0,6,-0.09701861
15.616483,70.49972,16.670671,18.0,14,-0.097016305
5.277298,23.804329,-0.4255944,15.0,7,-0.097014
0.7367536,3.3014643,-0.9063843,38.0,0,-0.096990965
0.8196019,3.6666863,-0.86741126,31.0,1,-0.09698635
0.93950075,4.1996493,-0.8365067,55.0,2,-0.09698175
1.1363935,5.071456,-0.8231582,26.0,3,-0.09697714
1.3889464,6.1884155,-0.7787452,41.0,4,-0.09697253
1.8693514,8.322051,-0.74622744,34.0,5,-0.09696792
2.7746954,12.332363,-0.6624686,21.0,6,-0.096963316
15.352213,68.17862,16.13439,16.0,14,-0.09696101
5.2077923,23.108849,-0.41348243,9.0,7,-0.096958704
0.7410094,3.2668443,-0.8975845,37.0,0,-0.09693567
0.83455396,3.6733048,-0.8696608,26.0,1,-0.096931055
0.9868024,4.3399234,-0.86512804,30.0,2,-0.09692645
1.1527722,5.0616803,-0.8222196,35.0,3,-0.09692184
1.4118657,6.1893353,-0.7794764,43.0,4,-0.096917234
1.8877448,8.268857,-0.7420439,39.0,5,-0.09691262
2.8217363,12.340124,-0.66341066,28.0,6,-0.09690802
4.881286,21.312834,-0.38164926,4.0,7,-0.09690341
0.75140584,3.2624862,-0.89706683,32.0,0,-0.096862316
0.8432254,3.6553261,-0.86606157,36.0,1,-0.09685771
0.9698336,4.2008076,-0.83803314,25.0,2,-0.0968531
1.1740004,5.077076,-0.8253483,34.0,3,-0.096848495
1.4422351,6.2271657,-0.7848387,46.0,4,-0.09684388
15.446876,66.6425,10.834965,39.0,12,-0.09684158
1.9016569,8.204324,-0.7368146,37.0,5,-0.09683928
2.655778,11.439652,-0.6154709,15.0,6,-0.09683467
15.181712,65.34296,15.48743,15.0,14,-0.096832365
4.7952394,20.62261,-0.36957216,4.0,7,-0.09683006
0.759266,3.2447958,-0.89292574,34.0,0,-0.09680702
26.257395,112.12502,2.0100982,63.0,8,-0.096804716
0.8546467,3.6466682,-0.8647118,31.0,1,-0.09680241
0.998386,4.256651,-0.8498633,26.0,2,-0.0967978
1.1736469,4.996026,-0.81283355,27.0,3,-0.0967932
1.4603245,6.206635,-0.7828887,45.0,4,-0.096788585
1.8942102,8.044427,-0.72304404,32.0,5,-0.09678398
2.6521385,11.245639,-0.6055271,33.0,6,-0.09677937
15.437481,65.40716,15.515324,15.0,14,-0.09677707
4.8837504,20.675806,-0.37082875,8.0,7,-0.096774764
0.76790845,3.2308486,-0.8898199,32.0,0,-0.09675173
26.668087,112.11438,2.0115643,63.0,8,-0.09674942
0.85924685,3.609539,-0.8566136,31.0,1,-0.096747115
1.0082347,4.2321315,-0.8456655,30.0,2,-0.09674251
1.1750321,4.924649,-0.80188316,22.0,3,-0.0967379
1.4676795,6.141647,-0.77533287,39.0,4,-0.096733294
1.8805691,7.8633685,-0.707356,30.0,5,-0.09672868
2.7295291,11.395582,-0.6141102,33.0,6,-0.09672408
15.741094,65.66745,15.590008,15.0,14,-0.096721776
4.8457894,20.19973,-0.3625912,8.0,7,-0.096719466
15.4538,64.36968,17.737906,48.0,15,-0.096717164
0.77736926,3.2206364,-0.8877493,40.0,0,-0.09669643
0.8855792,3.6633432,-0.8701107,31.0,1,-0.09669182
1.0239259,4.232403,-0.84642875,18.0,2,-0.09668721
1.1712841,4.8341246,-0.78780407,33.0,3,-0.0966826
1.4563388,6.0014486,-0.7582711,37.0,4,-0.096677996
1.8830882,7.754142,-0.6981175,32.0,5,-0.09667339
2.7282233,11.217147,-0.6050037,29.0,6,-0.09666878
16.070711,66.02488,15.688087,15.0,14,-0.09666648
4.915802,20.180746,-0.36255628,13.0,7,-0.096664175
15.614331,64.05259,17.665436,48.0,15,-0.096661866
0.7844675,3.2010162,-0.8830906,37.0,0,-0.09664113
0.90022033,3.6677995,-0.8719103,29.0,1,-0.09663653
1.0166825,4.139193,-0.82849264,30.0,2,-0.096631914
1.2027801,4.88947,-0.797503,27.0,3,-0.09662731
16.46821,66.895386,8.458952,38.0,11,-0.09662501
1.4790782,6.008152,-0.75973356,46.0,4,-0.0966227
1.917777,7.7784724,-0.7009065,37.0,5,-0.09661809
2.7118206,10.982628,-0.5928618,45.0,6,-0.09661348
16.15408,65.42256,15.557615,15.0,14,-0.09661118
4.936172,19.976028,-0.35917056,12.0,7,-0.09660888
0.8039324,3.2340186,-0.89292574,38.0,0,-0.09658583
0.9152004,3.6761408,-0.8746097,29.0,1,-0.09658123
1.0152143,4.074839,-0.81628096,33.0,2,-0.09657662
1.1912476,4.7742915,-0.7793566,30.0,3,-0.09657201
1.491782,5.9743247,-0.75607747,46.0,4,-0.09656741
1.9406592,7.7604737,-0.69986063,35.0,5,-0.096562795
2.7157195,10.843768,-0.58584875,50.0,6,-0.09655819
5.0091896,19.986706,-0.3596592,4.0,7,-0.09655358
0.8184314,3.2463207,-0.89706683,44.0,0,-0.09653054
0.91689175,3.6315174,-0.8647118,29.0,1,-0.09652593
1.0494027,4.153297,-0.83269054,30.0,2,-0.096521325
1.2162814,4.8067007,-0.78530115,28.0,3,-0.09651671
1.5101876,5.95946,-0.7548588,45.0,4,-0.09651211
1.9575659,7.719233,-0.696723,34.0,5,-0.0965075
2.741829,10.795986,-0.5837553,45.0,6,-0.09650289
4.4223676,17.38769,-0.31316596,3.0,7,-0.09649828
16.31909,64.115906,17.727552,48.0,15,-0.09649598
0.8292803,3.2415724,-0.8965492,44.0,0,-0.09647524
0.9334327,3.6433969,-0.86831105,29.0,1,-0.09647064
1.0614573,4.1401,-0.8307824,30.0,2,-0.09646603
1.2158598,4.735459,-0.7743507,30.0,3,-0.09646142
1.5250474,5.9310813,-0.7519339,39.0,4,-0.09645681
1.9696063,7.6544666,-0.69149363,39.0,5,-0.09645221
2.8069062,10.892725,-0.5895123,18.0,6,-0.096447594
16.861954,65.38861,15.590008,15.0,14,-0.09644529
4.4880366,17.391508,-0.31351504,3.0,7,-0.09644299
16.542784,64.058556,17.727552,48.0,15,-0.09644069
0.8279711,3.1900406,-0.8830906,41.0,0,-0.096419945
0.9383004,3.6099393,-0.8611126,33.0,1,-0.09641534
1.0595926,4.0736685,-0.818189,25.0,2,-0.09641073
