x,y,z,intensity,ring,time
1.1611096,2.2573366,-0.68017644,44.0,0,-0.09948921
3.7477863,7.2830305,0.14297011,55.0,8,-0.09948691
1.2371691,2.403143,-0.62401426,45.0,1,-0.09948461
5.638762,10.948335,0.6454071,23.0,9,-0.0994823
1.4059154,2.7297537,-0.5968506,29.0,2,-0.099479996
11.341437,22.011353,2.166343,17.0,10,-0.09947769
1.572135,3.0498736,-0.5434534,41.0,3,-0.09947539
1.8357817,3.5582824,-0.491621,33.0,4,-0.09947078
27.36046,53.009933,9.44833,19.0,12,-0.09946848
2.0524137,3.9764795,-0.39150357,43.0,5,-0.099466175
27.40622,53.075863,11.61111,40.0,13,-0.099463865
2.338405,4.5266953,-0.26701808,40.0,6,-0.09946156
28.186476,54.54023,14.173717,11.0,14,-0.09945926
2.806629,5.4284444,-0.10666911,14.0,7,-0.09945696
27.800453,53.747215,16.21398,41.0,15,-0.09945465
1.1520786,2.2206886,-0.6703414,38.0,0,-0.099433914
3.7906907,7.3036256,0.1436333,42.0,8,-0.09943161
1.2500409,2.4074569,-0.62626374,44.0,1,-0.09942931
5.6355114,10.848828,0.6406968,40.0,9,-0.09942701
1.42177,2.7370255,-0.5995219,39.0,2,-0.0994247
11.116858,21.391748,2.109169,12.0,10,-0.099422395
1.5681928,3.016324,-0.5384475,34.0,3,-0.09942009
42.131348,81.00265,11.210762,63.0,11,-0.09941779
1.851854,3.5588977,-0.49259594,45.0,4,-0.09941548
27.46508,52.759907,9.420797,19.0,12,-0.09941318
2.0248835,3.8897636,-0.3836596,36.0,5,-0.09941088
27.509699,52.82317,11.576764,39.0,13,-0.099408574
2.334809,4.4813104,-0.26481998,30.0,6,-0.099406265
29.027029,55.689175,14.498546,12.0,14,-0.09940396
2.9559302,5.6686215,-0.11159069,18.0,7,-0.09940166
1.1696756,2.235482,-0.6760354,34.0,0,-0.09937862
3.7308447,7.127356,0.14042206,65.0,8,-0.09937631
1.2448745,2.3771844,-0.61951524,39.0,1,-0.09937401
5.6640806,10.811398,0.6396501,35.0,9,-0.09937171
1.4331381,2.7355235,-0.6002851,37.0,2,-0.09936941
11.184068,21.338694,2.1077745,20.0,10,-0.0993671
1.5686195,2.9915884,-0.5350059,30.0,3,-0.099364795
1.8273686,3.482101,-0.48284638,25.0,4,-0.09936019
27.61415,52.59727,9.408909,19.0,12,-0.09935788
2.0541909,3.912662,-0.38662288,32.0,5,-0.09935558
27.684803,52.70943,11.572948,39.0,13,-0.099353276
2.2974842,4.372354,-0.25885364,28.0,6,-0.099350974
29.57847,56.26716,14.675807,13.0,14,-0.09934867
2.9933827,5.691897,-0.112253875,24.0,7,-0.09934636
1.152228,2.1835456,-0.6615415,35.0,0,-0.099323325
3.7967763,7.1921005,0.14195788,72.0,8,-0.09932102
1.2449749,2.3573153,-0.61546606,44.0,1,-0.09931871
5.6626005,10.71739,0.6352539,31.0,9,-0.09931641
1.4234188,2.694051,-0.59227115,33.0,2,-0.09931411
10.924228,20.667164,2.0451968,20.0,10,-0.099311806
1.5559678,2.942438,-0.5271842,29.0,3,-0.0993095
1.8172258,3.4335933,-0.47699666,37.0,4,-0.09930489
27.90112,52.69608,9.44395,19.0,12,-0.09930259
2.1023319,3.9706168,-0.3930724,41.0,5,-0.09930029
27.712412,52.317535,11.508073,39.0,13,-0.09929798
2.315537,4.369602,-0.25916767,22.0,6,-0.099295676
28.083342,52.973152,13.842138,21.0,14,-0.09929337
2.9148545,5.4959183,-0.108588874,22.0,7,-0.09929107
28.151657,53.057255,16.093887,40.0,15,-0.09928876
1.1834375,2.2238512,-0.6750001,35.0,0,-0.09926803
3.8632078,7.256468,0.14349368,75.0,8,-0.099265724
1.2696859,2.383915,-0.6235643,43.0,1,-0.09926342
5.601402,10.516984,0.6244727,23.0,9,-0.09926111
1.3838824,2.5972366,-0.5720454,35.0,2,-0.09925881
10.845417,20.345833,2.0171325,24.0,10,-0.09925651
1.5885386,2.978821,-0.53469306,32.0,3,-0.099254206
28.967024,54.29608,7.5561438,20.0,11,-0.0992519
1.8179846,3.4062133,-0.47407177,38.0,4,-0.099249594
2.1293185,3.987859,-0.39551273,39.0,5,-0.09924499
2.3072433,4.317455,-0.25655088,37.0,6,-0.09924038
28.214806,52.775116,13.816044,21.0,14,-0.099238075
3.0226288,5.6537547,-0.11190483,26.0,7,-0.09923577
19.67734,36.790546,11.17943,12.0,15,-0.09923347
1.1738373,2.187364,-0.665165,27.0,0,-0.09921273
3.8550992,7.1837096,0.14230692,72.0,8,-0.099210426
1.2711313,2.367673,-0.62041503,41.0,1,-0.099208124
5.531288,10.298542,0.61264473,28.0,9,-0.09920582
1.386436,2.5802839,-0.5693741,29.0,2,-0.09920352
