x,y,z,intensity,ring,time
0.34585974,6.7805552,-1.0753307,20.0,3,-0.09854637
0.46754003,9.103545,-1.1192482,39.0,4,-0.09854177
0.7295494,14.157066,-1.2402261,16.0,5,-0.098537154
1.5281566,29.45391,-1.5456903,9.0,6,-0.09853255
0.20930448,3.902527,-1.0471818,38.0,0,-0.0985049
0.24570289,4.5514765,-1.0523211,26.0,1,-0.0985003
0.29600373,5.4655433,-1.063951,29.0,2,-0.098495685
0.37404358,6.8621492,-1.0884712,21.0,3,-0.09849108
0.49550262,9.032485,-1.1107173,46.0,4,-0.09848647
0.7752437,14.086794,-1.2342997,24.0,5,-0.098481864
1.5115495,27.292664,-1.4325399,8.0,6,-0.09847725
0.2218228,3.8824856,-1.0420054,42.0,0,-0.0984496
0.25499177,4.435805,-1.0257769,27.0,1,-0.098445
0.31123668,5.397837,-1.050976,29.0,2,-0.09844039
0.3986829,6.872634,-1.0903484,28.0,3,-0.09843578
0.52749383,9.038628,-1.1116923,48.0,4,-0.09843117
0.74117,12.661878,-1.1096668,2.0,5,-0.098426566
1.5961326,27.105783,-1.4230148,4.0,6,-0.09842196
0.22824232,3.764061,-1.0104296,31.0,0,-0.09839431
0.26804098,4.407703,-1.0194782,25.0,1,-0.0983897
0.32312664,5.2830615,-1.0288421,30.0,2,-0.098385096
0.41662902,6.792407,-1.0778337,30.0,3,-0.09838048
0.5561221,9.015033,-1.109011,45.0,4,-0.09837588
0.7810371,12.589614,-1.103566,6.0,5,-0.09837127
1.6603458,26.687706,-1.4013476,12.0,6,-0.09836666
0.25071135,3.919444,-1.0523583,36.0,0,-0.098339014
0.2826758,4.395072,-1.0167787,27.0,1,-0.0983344
0.3422856,5.3074303,-1.0338032,31.0,2,-0.0983298
0.44148865,6.8086534,-1.0806495,28.0,3,-0.09832519
0.5794451,8.888242,-1.0936555,33.0,4,-0.09832058
0.8182363,12.517369,-1.0974652,4.0,5,-0.09831598
1.6487079,25.08738,-1.3176101,7.0,6,-0.098311365
0.26543084,3.933965,-1.0564994,29.0,0,-0.098283716
0.2938283,4.3435593,-1.0050814,25.0,1,-0.09827911
0.35681316,5.2474413,-1.0223546,28.0,2,-0.0982745
0.46151042,6.7697062,-1.0747049,33.0,3,-0.098269895
0.6087831,8.884291,-1.0934118,43.0,4,-0.09826528
0.8697317,12.627734,-1.1074008,12.0,5,-0.09826068
0.27178854,3.8386388,-1.0311351,25.0,0,-0.098228425
0.30705312,4.315293,-0.99878263,30.0,1,-0.09822381
0.3723954,5.220772,-1.0173936,21.0,2,-0.09821921
0.4770897,6.6557455,-1.0568714,27.0,3,-0.0982146
0.6159763,8.551458,-1.0527074,22.0,4,-0.09820999
0.9669872,13.391847,-1.1746851,16.0,5,-0.09820538
1.7634985,24.304663,-1.2771021,3.0,6,-0.098200776
0.28175125,3.7914298,-1.0187118,28.0,0,-0.09817313
0.3234194,4.331685,-1.0028318,28.0,1,-0.098168515
0.38695544,5.170495,-1.0078532,31.0,2,-0.09816391
0.5017994,6.6737385,-1.0600001,27.0,3,-0.0981593
0.643881,8.523522,-1.0495389,39.0,4,-0.098154694
0.9308396,12.293716,-1.0786394,8.0,5,-0.09815008
1.4893013,19.578491,-1.0290296,5.0,6,-0.09814548
0.29738155,3.8212395,-1.026994,28.0,0,-0.09811783
0.34188035,4.3732715,-1.0127296,39.0,1,-0.098113224
0.4016267,5.126054,-0.9994576,28.0,2,-0.09810861
0.51424474,6.5340953,-1.0380992,25.0,3,-0.09810401
0.6704992,8.481645,-1.0446641,39.0,4,-0.098099396
1.0088419,12.733308,-1.1175109,16.0,5,-0.09809479
1.8653214,23.439627,-1.2323025,3.0,6,-0.09809018
0.31181565,3.8336565,-1.0306175,27.0,0,-0.09806253
0.35416335,4.344921,-1.006431,31.0,1,-0.098057926
0.4246447,5.1872354,-1.0116693,31.0,2,-0.09805332
0.53251666,6.4910107,-1.031529,21.0,3,-0.09804871
0.6960119,8.447721,-1.0407642,39.0,4,-0.098044105
1.0140146,12.25515,-1.0758505,12.0,5,-0.09803949
1.6352327,19.721167,-1.0370895,7.0,6,-0.09803489
0.32680982,3.8595512,-1.0378644,36.0,0,-0.09800724
0.36998734,4.3514256,-1.0082307,22.0,1,-0.09800263
0.44101197,5.1760173,-1.0097612,33.0,2,-0.09799802
0.54675055,6.390703,-1.0158856,23.0,3,-0.09799341
0.7136046,8.306793,-1.0237026,39.0,4,-0.09798881
1.0686045,12.3885,-1.087878,14.0,5,-0.097984195
1.6939201,19.597937,-1.0309138,20.0,6,-0.09797959
0.33942226,3.841008,-1.0332056,35.0,0,-0.09795194
0.38225365,4.3171086,-1.0005823,27.0,1,-0.09794734
0.4596312,5.170455,-1.008998,33.0,2,-0.097942725
0.5694693,6.380786,-1.0146341,19.0,3,-0.09793812
0.73817444,8.254822,-1.0176091,43.0,4,-0.09793351
1.1180748,12.45415,-1.0939789,20.0,5,-0.097928904
1.7843797,19.798471,-1.0417997,7.0,6,-0.09792429
0.35106117,3.8205624,-1.0280293,31.0,0,-0.09789664
0.40111592,4.348667,-1.0082307,28.0,1,-0.09789204
0.48147205,5.2098727,-1.017012,31.0,2,-0.09788743
0.59538686,6.418098,-1.0208914,21.0,3,-0.09788282
0.75959235,8.1571865,-1.0059097,41.0,4,-0.09787821
1.1445113,12.267664,-1.0779423,34.0,5,-0.097873606
1.8471522,19.724512,-1.0382408,17.0,6,-0.097868994
0.36659443,3.8423915,-1.034241,29.0,0,-0.09784135
0.4123933,4.306503,-0.99878263,27.0,1,-0.09783674
0.49946386,5.2062063,-1.0166303,30.0,2,-0.097832136
0.6211962,6.451373,-1.0265231,21.0,3,-0.097827524
0.7901603,8.176219,-1.0085907,43.0,4,-0.09782292
1.2034578,12.430176,-1.0925844,32.0,5,-0.09781831
1.916954,19.727884,-1.0387642,15.0,6,-0.0978137
0.37772337,3.8180184,-1.0280293,31.0,0,-0.097786054
0.42337918,4.2643137,-0.98933476,36.0,1,-0.09778144
0.5059768,5.0872135,-0.9937333,30.0,2,-0.09777684
0.6276227,6.287986,-1.0008678,22.0,3,-0.097772226
0.82305074,8.2168665,-1.0139531,37.0,4,-0.09776762
1.2317193,12.275234,-1.0793368,18.0,5,-0.09776302
1.9842098,19.705173,-1.0379268,17.0,6,-0.097758405
0.39203393,3.8262856,-1.0306175,34.0,0,-0.097730756
0.42538032,4.1446347,-0.9618907,24.0,1,-0.09772615
0.5321801,5.16744,-1.0097612,33.0,2,-0.09772154
0.66184855,6.4155564,-1.0215172,29.0,3,-0.097716935
0.8374157,8.089696,-0.99859744,37.0,4,-0.09771232
1.2799155,12.322385,-1.0838689,32.0,5,-0.09770772
1.9856724,19.084646,-1.0055832,7.0,6,-0.09770311
0.39902955,3.771173,-1.0161237,27.0,0,-0.097675465
0.44910404,4.2303276,-0.9821363,36.0,1,-0.09767085
0.5430864,5.107079,-0.9983127,33.0,2,-0.09766625
0.6829833,6.4014215,-1.01964,34.0,3,-0.09766164
0.8635344,8.066986,-0.99616015,31.0,4,-0.09765703
1.3046252,12.167514,-1.0706211,40.0,5,-0.09765242
2.0514197,19.069656,-1.0051645,7.0,6,-0.097647816
0.4090387,3.740951,-1.0083591,29.0,0,-0.09762017
0.45867583,4.188135,-0.9726884,31.0,1,-0.097615555
0.56669575,5.157843,-1.0086164,34.0,2,-0.09761095
0.68821925,6.253821,-0.9964877,32.0,3,-0.09760634
0.8870115,8.034481,-0.992504,39.0,4,-0.097601734
1.3295472,12.004463,-1.0566761,40.0,5,-0.09759712
2.1483333,19.366467,-1.0211793,20.0,6,-0.09759252
0.41992876,3.720304,-1.0031826,31.0,0,-0.09790659
0.47972265,4.2367716,-0.98438585,34.0,1,-0.097901985
0.583813,5.1480303,-1.00709,33.0,2,-0.09789737
0.71225095,6.2610693,-0.998052,24.0,3,-0.09789277
0.9022766,7.906922,-0.97714853,41.0,4,-0.09788816
1.3451965,11.770126,-1.036456,33.0,5,-0.09788355
2.1249096,18.53499,-0.97774047,7.0,6,-0.09787894
0.4320182,3.7111402,-1.0011121,29.0,0,-0.09785129
0.48609596,4.169346,-0.9690891,27.0,1,-0.09784669
0.5869562,5.0192137,-0.9822848,24.0,2,-0.097842075
0.72680414,6.2057004,-0.98960453,32.0,3,-0.09783747
0.92501634,7.8743134,-0.9734924,43.0,4,-0.09783286
1.3820803,11.729743,-1.0333185,37.0,5,-0.097828254
2.115898,17.93081,-0.9462341,12.0,6,-0.09782364
10.792996,91.18952,-1.602829,63.0,7,-0.09781904
0.44018802,3.6751602,-0.99179465,29.0,0,-0.097796
0.5045991,4.2005153,-0.97673744,38.0,1,-0.09779139
0.6078196,5.052325,-0.98915386,31.0,2,-0.097786784
0.7432574,6.1599803,-0.9827214,36.0,3,-0.09778217
0.9439139,7.8000903,-0.9647178,43.0,4,-0.09777757
1.3941208,11.50357,-1.0137956,41.0,5,-0.097772956
2.1035345,17.306707,-0.9136812,2.0,6,-0.09776835
0.4499396,3.6486762,-0.98506534,34.0,0,-0.0977407
0.5151916,4.1658506,-0.9690891,31.0,1,-0.09773609
0.6189357,4.997566,-0.9788502,28.0,2,-0.097731486
0.76524085,6.1612687,-0.9833472,26.0,3,-0.097726874
0.9799706,7.867663,-0.9734924,39.0,4,-0.09772227
1.4182353,11.370124,-1.0024654,41.0,5,-0.097717665
2.1659212,17.315113,-0.9145186,16.0,6,-0.09771305
0.4643742,3.6604989,-0.98868877,35.0,0,-0.097685404
0.5361253,4.2142887,-0.98078656,34.0,1,-0.0976808
0.6408415,5.0304313,-0.9857193,31.0,2,-0.09767619
0.77623135,6.0762625,-0.9702066,30.0,3,-0.09767158
0.99027425,7.7303023,-0.9569181,45.0,4,-0.09766697
1.4604539,11.384865,-1.0042084,41.0,5,-0.09766237
2.2250714,17.297543,-0.9139952,16.0,6,-0.097657755
0.4769001,3.6569397,-0.9881711,34.0,0,-0.097630106
0.5435041,4.1563554,-0.9677394,26.0,1,-0.0976255
0.6561042,5.0106435,-0.9822848,27.0,2,-0.0976209
0.79434973,6.050014,-0.96645224,26.0,3,-0.097616285
1.0164766,7.7208934,-0.95618695,45.0,4,-0.09761168
1.4952353,11.342167,-1.0008965,41.0,5,-0.09760707
2.2351894,16.9095,-0.8938982,21.0,6,-0.097602464
0.4858157,3.6265314,-0.9804066,37.0,0,-0.097574815
0.5491901,4.088765,-0.95244277,25.0,1,-0.0975702
0.6717602,4.994703,-0.9796134,27.0,2,-0.0975656
0.81784075,6.0648227,-0.969268,33.0,3,-0.09756099
1.0463419,7.7389383,-0.9588681,46.0,4,-0.09755638
1.4901823,11.007157,-0.9717865,35.0,5,-0.09755177
2.3237398,17.1193,-0.90541214,21.0,6,-0.097547166
0.50584006,3.678401,-0.9949004,45.0,0,-0.09751952
0.5606185,4.0714774,-0.9488436,28.0,1,-0.09751491
0.6805985,4.9300933,-0.9674016,37.0,2,-0.0975103
0.8338896,6.0327263,-0.96457505,35.0,3,-0.097505696
1.0624641,7.6666055,-0.95033723,45.0,4,-0.097501084
1.5231147,10.9624195,-0.9683003,35.0,5,-0.09749648
2.3560083,16.93544,-0.89609635,23.0,6,-0.09749187
0.5107573,3.625054,-0.98092425,38.0,0,-0.09746422
0.5770088,4.0849323,-0.95244277,32.0,1,-0.097459614
0.7098641,5.019173,-0.9853377,28.0,2,-0.097455
0.8560535,6.0376015,-0.9658265,37.0,3,-0.0974504
1.0861483,7.6412315,-0.9476561,46.0,4,-0.097445786
1.5249268,10.714689,-0.94685996,37.0,5,-0.09744118
2.4393756,17.097155,-0.9050981,23.0,6,-0.09743658
0.52396137,3.6270726,-0.98195946,32.0,0,-0.09740893
0.589867,4.0732503,-0.9501932,33.0,1,-0.097404316
0.71752137,4.948662,-0.9719811,27.0,2,-0.09739971
0.8782587,6.042396,-0.967078,37.0,3,-0.0973951
1.1102405,7.619714,-0.94546247,50.0,4,-0.097390495
1.5522501,10.640299,-0.94075906,41.0,5,-0.09738588
2.4730346,16.910673,-0.8956776,19.0,6,-0.09738128
0.5315265,3.5908234,-0.972642,28.0,0,-0.09735363
0.60065055,4.0480347,-0.9447945,29.0,1,-0.09734902
0.72498125,4.8801007,-0.959006,31.0,2,-0.09734441
0.8906182,5.9806786,-0.9576919,35.0,3,-0.09733981
1.1347748,7.6020494,-0.9437563,46.0,4,-0.0973352
1.5829062,10.591463,-0.9369243,43.0,5,-0.09733059
2.4385319,16.27777,-0.8626013,16.0,6,-0.09732598
0.5449272,3.5946763,-0.97419494,31.0,0,-0.09729833
0.6136034,4.0382075,-0.9429949,27.0,1,-0.09729373
0.7381743,4.8523083,-0.954045,28.0,2,-0.097289115
0.9156539,6.004873,-0.9620721,35.0,3,-0.09728451
1.1505088,7.527398,-0.9349817,46.0,4,-0.0972799
1.5990709,10.449981,-0.9248967,26.0,5,-0.097275294
2.4814131,16.178347,-0.8577864,21.0,6,-0.09727068
0.55362177,3.5679345,-0.96746564,34.0,0,-0.09724304
0.6166161,3.9647934,-0.9263484,36.0,1,-0.09723843
0.75390065,4.8419423,-0.9525185,26.0,2,-0.097233824
0.9280824,5.9469914,-0.95331174,33.0,3,-0.09722921
1.177696,7.5292206,-0.93571293,45.0,4,-0.09722461
1.6232065,10.3656,-0.9179243,40.0,5,-0.097219996
2.5397255,16.181427,-0.8584144,28.0,6,-0.09721539
0.5660704,3.565981,-0.96746564,40.0,0,-0.09718774
0.62884396,3.956953,-0.9249987,42.0,1,-0.09718313
0.77882576,4.889691,-0.9624406,28.0,2,-0.097178526
0.9499772,5.9575353,-0.95550185,33.0,3,-0.097173914
1.1775974,7.368456,-0.91621375,35.0,4,-0.09716931
1.634488,10.204452,-0.90415365,28.0,5,-0.0971647
2.5832567,16.109808,-0.855065,26.0,6,-0.09716009
0.5741831,3.5412004,-0.961254,40.0,0,-0.097132444
0.6464026,3.9778163,-0.93039757,34.0,1,-0.09712784
0.7849476,4.825072,-0.9502288,28.0,2,-0.09712323
0.95201176,5.8391547,-0.93704253,29.0,3,-0.09711862
1.1841168,7.254797,-0.9025644,41.0,4,-0.09711401
1.6506312,10.090832,-0.89456654,35.0,5,-0.09710941
2.597144,15.842499,-0.8413529,16.0,6,-0.097104795
9.225449,56.213337,-0.9943334,26.0,7,-0.09710019
0.58592397,3.5392768,-0.961254,40.0,0,-0.097077146
0.6532101,3.9372017,-0.92139953,33.0,1,-0.09707254
0.8025535,4.832126,-0.95213693,28.0,2,-0.09706794
0.9726659,5.84376,-0.938294,24.0,3,-0.097063325
1.1801112,7.082434,-0.8816029,43.0,4,-0.09705872
1.6807961,10.065651,-0.8928234,35.0,5,-0.09705411
2.5379205,15.166014,-0.80586916,4.0,6,-0.097049505
9.284241,55.42117,-0.9808602,25.0,7,-0.09704489
0.59733486,3.5354097,-0.96073633,35.0,0,-0.097021855
0.66073334,3.90235,-0.9137512,39.0,1,-0.09701724
0.81233835,4.792661,-0.9448862,20.0,2,-0.09701264
0.9827787,5.7859726,-0.9295337,35.0,3,-0.09700803
1.2334714,7.246569,-0.9025644,39.0,4,-0.09700342
1.6813711,9.867541,-0.8757409,38.0,5,-0.09699881
2.7169504,15.911552,-0.84595853,21.0,6,-0.09699421
9.4344845,55.136127,-0.9763923,25.0,7,-0.096989594
0.6040887,3.5009396,-0.9519365,40.0,0,-0.09696656
0.68032855,3.934584,-0.92184937,36.0,1,-0.09696195
0.8223674,4.7511067,-0.93725383,26.0,2,-0.09695734
0.99723214,5.7494197,-0.92421496,36.0,3,-0.09695274
1.24788,7.1796355,-0.89476484,41.0,4,-0.096948124
1.6990732,9.76543,-0.86719966,35.0,5,-0.09694352
2.7271905,15.64225,-0.83214176,29.0,6,-0.09693891
6.669967,38.17783,-0.6764902,9.0,7,-0.0969343
0.6156346,3.495005,-0.9509012,34.0,0,-0.09691126
0.6933786,3.9283478,-0.92094964,37.0,1,-0.096906655
0.8191336,4.636075,-0.91511995,22.0,2,-0.09690204
1.0183272,5.751739,-0.92515355,35.0,3,-0.09689744
1.247276,7.0305967,-0.8767281,33.0,4,-0.096892826
1.6815894,9.469109,-0.8414015,33.0,5,-0.09688822
2.5441911,14.297469,-0.76106954,2.0,6,-0.09688361
6.755445,37.886578,-0.67174315,9.0,7,-0.096879005
0.63022405,3.506144,-0.9545247,35.0,0,-0.09685597
0.7067424,3.923985,-0.9204997,32.0,1,-0.09685136
18.307852,101.54724,5.4076657,52.0,9,-0.096849054
0.83043605,4.6061378,-0.90977734,28.0,2,-0.09684675
1.0222436,5.65873,-0.9107616,33.0,3,-0.09684214
1.2714547,7.024247,-0.8764844,39.0,4,-0.096837536
1.7199589,9.492589,-0.84401613,36.0,5,-0.09683292
2.7057564,14.903589,-0.7938319,14.0,6,-0.09682832
6.7566743,37.1427,-0.658968,9.0,7,-0.09682371
0.6428049,3.5058231,-0.9550423,34.0,0,-0.09680067
0.71480256,3.890828,-0.91330135,32.0,1,-0.09679606
0.8592891,4.6727233,-0.92351556,33.0,2,-0.09679145
1.0359062,5.622101,-0.9054428,31.0,3,-0.09678684
1.2656952,6.855789,-0.8560103,43.0,4,-0.09678224
1.7349833,9.388567,-0.8353006,36.0,5,-0.09677763
2.6337626,14.224372,-0.7581388,14.0,6,-0.09677302
6.7886953,36.628536,-0.6502418,18.0,7,-0.09676842
0.6553946,3.5054572,-0.95555997,29.0,0,-0.09674537
19.317812,103.32365,1.8347715,63.0,8,-0.09674307
0.7287775,3.894182,-0.9146509,36.0,1,-0.09674077
0.87957597,4.6909213,-0.92771345,31.0,2,-0.096736155
1.0534525,5.61281,-0.9045042,31.0,3,-0.09673155
1.2876877,6.8476524,-0.8555229,45.0,4,-0.09672694
1.7039242,9.04373,-0.8051448,30.0,5,-0.096722335
2.795658,14.823985,-0.79058707,25.0,6,-0.09671772
6.7230687,35.58089,-0.6320564,8.0,7,-0.09671312
0.6626805,3.480491,-0.94934833,29.0,0,-0.09669008
0.7423637,3.891615,-0.9146509,37.0,1,-0.09668547
0.87045765,4.558774,-0.90214497,27.0,2,-0.096680865
1.0544764,5.5120893,-0.8888607,24.0,3,-0.09667625
1.306353,6.815821,-0.8521105,45.0,4,-0.09667165
1.7305245,9.020419,-0.80357593,37.0,5,-0.09666704
2.7663379,14.392444,-0.76808256,21.0,6,-0.09666243
6.732967,34.996784,-0.6220736,8.0,7,-0.09665782
0.66599244,3.4326415,-0.936925,42.0,0,-0.09663478
0.7612098,3.9197395,-0.92184937,29.0,1,-0.09663017
0.8953632,4.601959,-0.91130376,30.0,2,-0.09662557
1.0776596,5.5337687,-0.892928,31.0,3,-0.096620955
1.3076622,6.702343,-0.8384611,43.0,4,-0.09661635
1.7776743,9.094494,-0.81072265,30.0,5,-0.09661174
2.7891266,14.255782,-0.76127887,31.0,6,-0.096607134
6.384295,32.57115,-0.5793501,7.0,7,-0.09660253
0.68546283,3.4681993,-0.9472777,37.0,0,-0.09685469
0.76989275,3.8882494,-0.91510093,31.0,1,-0.09685008
0.9060773,4.571845,-0.90596116,28.0,2,-0.09684547
1.0775445,5.4270916,-0.876346,35.0,3,-0.096840866
1.3194373,6.633256,-0.83041775,41.0,4,-0.096836254
1.7996814,9.039383,-0.80636495,34.0,5,-0.09683165
2.8538566,14.308144,-0.7646284,36.0,6,-0.09682704
6.518905,32.62401,-0.58071136,15.0,7,-0.09682243
0.6865116,3.4108632,-0.93226624,32.0,0,-0.09679939
0.7842319,3.889358,-0.91600066,27.0,1,-0.096794784
0.9200898,4.5590315,-0.9040531,28.0,2,-0.09679017
1.0874797,5.3787646,-0.86915,19.0,3,-0.09678557
1.3555865,6.692815,-0.8384611,46.0,4,-0.096780956
1.8284553,9.019377,-0.8051448,32.0,5,-0.09677635
2.8556826,14.061261,-0.75196314,30.0,6,-0.09677174
6.246437,30.702248,-0.54688865,6.0,7,-0.096767135
0.7015151,3.4235861,-0.9364074,41.0,0,-0.0967441
0.79741275,3.8846881,-0.91555077,26.0,1,-0.096739486
0.9265146,4.509638,-0.8948942,28.0,2,-0.09673488
1.1106304,5.3962183,-0.8725915,26.0,3,-0.09673027
1.3641074,6.6161065,-0.8294428,41.0,4,-0.096725665
1.8297298,8.866592,-0.79207134,27.0,5,-0.09672105
2.8691635,13.879087,-0.74275196,26.0,6,-0.09671645
6.4046583,30.926983,-0.55128664,6.0,7,-0.09671184
0.7166174,3.4362457,-0.9405484,38.0,0,-0.0966888
0.80578655,3.8570828,-0.90970206,33.0,1,-0.09668419
0.9281883,4.439117,-0.8815376,33.0,2,-0.09667958
1.1310787,5.4000425,-0.8738431,22.0,3,-0.09667497
1.3867879,6.6093626,-0.8291991,43.0,4,-0.09667037
1.8651712,8.8816,-0.7939888,30.0,5,-0.09666576
2.8929274,13.751719,-0.73647165,26.0,6,-0.09666115
5.447907,25.852186,-0.4611624,5.0,7,-0.096656546
0.7221912,3.4034872,-0.93226624,38.0,0,-0.0966335
0.8241066,3.8771207,-0.91510093,33.0,1,-0.0966289
0.96042645,4.5145817,-0.89718395,30.0,2,-0.096624285
1.1334517,5.318782,-0.86132824,30.0,3,-0.09661968
1.4023894,6.5695367,-0.82481176,45.0,4,-0.09661507
1.8865904,8.830222,-0.78997964,26.0,5,-0.096610464
2.9852152,13.948559,-0.7475669,26.0,6,-0.09660585
6.143433,28.680954,-0.5119838,18.0,7,-0.09660125
0.7340681,3.4009452,-0.93226624,34.0,0,-0.0965782
0.8316108,3.849604,-0.90925217,32.0,1,-0.0965736
0.9616479,4.4440417,-0.8838273,24.0,2,-0.096568994
1.1535933,5.3265777,-0.86320543,22.0,3,-0.09656438
1.4275358,6.5803695,-0.8267617,43.0,4,-0.09655978
1.885242,8.675616,-0.77673197,43.0,5,-0.096555166
2.9223728,13.437012,-0.72066617,16.0,6,-0.09655056
6.181359,28.37407,-0.5068877,12.0,7,-0.09654595
0.7474106,3.4079275,-0.93485445,35.0,0,-0.09652291
0.8375161,3.8124173,-0.90115386,36.0,1,-0.0965183
0.9683687,4.404397,-0.8765766,27.0,2,-0.096513696
1.1653807,5.2916517,-0.85819954,24.0,3,-0.096509084
1.4393804,6.5249457,-0.8204245,43.0,4,-0.09650448
1.9006876,8.609003,-0.77132833,40.0,5,-0.09649987
2.9226859,13.216113,-0.7093616,26.0,6,-0.09649526
6.1540775,27.78223,-0.4966955,11.0,7,-0.09649065
0.76098454,3.41284,-0.936925,35.0,0,-0.096467614
0.83510333,3.7391007,-0.88450754,27.0,1,-0.09646301
0.9961582,4.4565535,-0.8876435,33.0,2,-0.0964584
1.1665827,5.210445,-0.8456848,21.0,3,-0.09645379
1.4573653,6.4985757,-0.81774336,39.0,4,-0.09644918
1.9381472,8.6353655,-0.77429163,42.0,5,-0.09644458
2.901329,12.905744,-0.69324213,20.0,6,-0.096439965
15.572159,69.211754,16.378237,17.0,14,-0.09643766
6.2185183,27.616215,-0.49411255,5.0,7,-0.09643536
0.7767353,3.4271195,-0.94158375,38.0,0,-0.096412316
0.8615248,3.7950747,-0.8984545,36.0,1,-0.09640771
1.006053,4.4281607,-0.8826825,33.0,2,-0.0964031
1.2009827,5.277609,-0.857261,29.0,3,-0.096398495
1.4844538,6.512803,-0.8201808,41.0,4,-0.09639388
16.33887,71.62632,11.63591,50.0,12,-0.09639158
1.9709393,8.640202,-0.7753375,42.0,5,-0.09638928
2.981509,13.049357,-0.7015112,31.0,6,-0.096384674
15.814546,69.16077,16.379137,17.0,14,-0.096382365
5.654658,24.709372,-0.4424534,10.0,7,-0.09638006
0.7774211,3.3754404,-0.92812514,26.0,0,-0.096357025
0.8760783,3.7977414,-0.8998042,31.0,1,-0.09635241
1.0170888,4.4054923,-0.8788663,28.0,2,-0.09634781
1.1846813,5.1232667,-0.8328572,21.0,3,-0.0963432
1.5009098,6.4805064,-0.8167684,41.0,4,-0.09633859
1.998382,8.621625,-0.77429163,40.0,5,-0.09633398
3.0003967,12.924083,-0.69533557,28.0,6,-0.096329376
15.209939,65.46445,15.516225,15.0,14,-0.096327074
5.8387065,25.11019,-0.44999284,5.0,7,-0.096324764
0.7944784,3.395279,-0.9343368,27.0,0,-0.09630173
0.88621795,3.7813787,-0.8966549,28.0,1,-0.096297115
1.0324576,4.401916,-0.8788663,34.0,2,-0.09629251
1.2219841,5.20179,-0.84631056,29.0,3,-0.096287906
1.5128468,6.4349146,-0.8116499,45.0,4,-0.096283294
15.586367,66.24478,10.778648,38.0,12,-0.09628099
1.9818882,8.416782,-0.7565118,35.0,5,-0.09627869
3.0266929,12.833831,-0.69104403,35.0,6,-0.09627408
15.500319,65.72469,15.590008,15.0,14,-0.096271776
5.6564336,23.965776,-0.42981786,5.0,7,-0.09626947
0.7976991,3.3587933,-0.92501926,27.0,0,-0.09624643
26.652632,112.13656,2.0118785,63.0,8,-0.09624413
0.88297015,3.7120643,-0.8809083,31.0,1,-0.096241824
1.0434132,4.3831882,-0.8758133,34.0,2,-0.09623721
1.2355635,5.182336,-0.8438076,22.0,3,-0.09623261
1.5125257,6.33911,-0.8001942,45.0,4,-0.096227996
