x,y,z,intensity,ring,time
1.5734254,2.1209376,-0.7076113,38.0,0,-0.10062194
5.38175,7.2518244,0.15763015,49.0,8,-0.10061964
1.7726237,2.3877099,-0.6865506,47.0,1,-0.100617334
8.10231,10.909767,0.71218777,27.0,9,-0.100615025
1.9536334,2.630569,-0.63692045,41.0,2,-0.10061272
15.598568,20.99585,2.288361,4.0,10,-0.10061042
2.1362987,2.8744314,-0.5672314,33.0,3,-0.10060812
31.387676,42.217335,6.4593196,12.0,11,-0.10060581
2.478336,3.3322225,-0.50990134,47.0,4,-0.100603506
25.657175,34.4845,6.807716,26.0,12,-0.100601204
2.8436344,3.821984,-0.41677874,35.0,5,-0.1005989
31.138083,41.83586,10.1373005,32.0,13,-0.10059659
3.4161017,4.588068,-0.29978037,42.0,6,-0.10059429
30.179695,40.518677,11.664162,6.0,14,-0.10059199
4.090956,5.490438,-0.119514085,27.0,7,-0.100589685
28.961195,38.85446,12.984952,19.0,15,-0.100587375
1.6097292,2.1541202,-0.72055227,42.0,0,-0.10056664
5.355548,7.1641216,0.15612923,65.0,8,-0.10056434
1.7762778,2.3752666,-0.68475103,44.0,1,-0.100562036
8.11402,10.846237,0.709885,30.0,9,-0.100559734
1.9733876,2.6378822,-0.64035505,36.0,2,-0.100557424
15.578653,20.816845,2.2747648,8.0,10,-0.10055512
2.0977821,2.8021214,-0.5544038,39.0,3,-0.10055282
2.4780512,3.3076637,-0.507464,40.0,4,-0.10054821
25.830713,34.46586,6.821795,17.0,12,-0.100545906
2.8378413,3.786525,-0.41398975,34.0,5,-0.1005436
3.4356925,4.5809083,-0.3000944,45.0,6,-0.10053899
30.243773,40.310196,11.634468,6.0,14,-0.10053669
3.9840553,5.308195,-0.11584908,25.0,7,-0.10053439
29.133774,38.80256,13.001516,19.0,15,-0.100532085
1.5916793,2.1145315,-0.70916426,41.0,0,-0.10051135
5.3961587,7.166152,0.15658298,72.0,8,-0.10050904
1.7869037,2.372164,-0.6856508,43.0,1,-0.10050674
8.078513,10.720545,0.7035,30.0,9,-0.100504436
1.9624987,2.604323,-0.63386756,39.0,2,-0.10050213
15.497706,20.558697,2.252453,13.0,10,-0.10049982
2.183668,2.8957236,-0.5744274,43.0,3,-0.10049752
32.011597,42.434566,6.5265913,12.0,11,-0.10049522
2.476428,3.2815645,-0.50478286,28.0,4,-0.10049292
31.157911,41.272987,8.190597,13.0,12,-0.10049061
2.8294313,3.7479753,-0.41085216,35.0,5,-0.100488305
3.4275846,4.537014,-0.29800096,40.0,6,-0.1004837
31.578024,41.783974,12.091569,7.0,14,-0.1004814
3.9965315,5.2862787,-0.11567455,31.0,7,-0.10047909
32.34081,42.762207,14.366011,29.0,15,-0.10047679
1.5593648,2.0566244,-0.6915645,37.0,0,-0.10045605
5.417517,7.142492,0.15647829,81.0,8,-0.10045375
1.7928181,2.362807,-0.68475103,44.0,1,-0.10045144
8.022898,10.569789,0.6954403,37.0,9,-0.10044914
1.951397,2.5708733,-0.62738,49.0,2,-0.100446835
15.407926,20.29184,2.2290952,30.0,10,-0.10044453
2.1985426,2.8943748,-0.5756789,40.0,3,-0.10044222
