x,y,z,intensity,ring,time
0.5021412,3.4760244,-0.9410661,42.0,0,-0.09957695
0.56305486,3.8881023,-0.9070026,33.0,1,-0.099572346
0.6611789,4.5600743,-0.8956575,28.0,2,-0.09956773
0.80097425,5.510681,-0.8819777,28.0,3,-0.09956313
0.97829384,6.7141485,-0.8330989,46.0,4,-0.09955852
1.3143936,9.00985,-0.79660344,32.0,5,-0.09955391
2.0883663,14.2803,-0.75635934,19.0,6,-0.0995493
4.934901,33.66302,-0.59387046,7.0,7,-0.0995447
0.5083305,3.4341187,-0.9301957,40.0,0,-0.09952165
0.5680437,3.828284,-0.8935056,33.0,1,-0.09951705
0.6713217,4.5188994,-0.8880251,33.0,2,-0.099512435
0.8091504,5.433606,-0.8700886,27.0,3,-0.09950783
0.9952725,6.6674995,-0.8277367,43.0,4,-0.09950322
1.3540841,9.060381,-0.80148417,37.0,5,-0.099498615
2.1213245,14.1603365,-0.750393,30.0,6,-0.099494
4.9021273,32.644962,-0.57620865,7.0,7,-0.0994894
0.5266857,3.4743443,-0.94158375,37.0,0,-0.09946636
0.5808154,3.8224251,-0.8926058,42.0,1,-0.09946175
15.774065,103.689095,5.496637,52.0,9,-0.09945945
0.6879785,4.5223517,-0.88917,31.0,2,-0.099457145
0.8209619,5.3838816,-0.86257976,24.0,3,-0.09945253
1.0188421,6.6659465,-0.82798034,45.0,4,-0.09944793
1.3730431,8.972882,-0.7941631,30.0,5,-0.09944332
2.174378,14.176536,-0.7516491,34.0,6,-0.09943871
4.7249494,30.73419,-0.54276985,6.0,7,-0.0994341
0.52992475,3.4152138,-0.92605454,32.0,0,-0.09941106
0.59445506,3.8223,-0.8930557,39.0,1,-0.09940645
0.7116146,4.570359,-0.8990921,31.0,2,-0.09940185
0.8397516,5.380983,-0.86257976,24.0,3,-0.099397235
1.0148003,6.4877996,-0.80628765,31.0,4,-0.09939263
1.3920244,8.889298,-0.7871907,32.0,5,-0.099388026
2.0643594,13.152711,-0.69774306,16.0,6,-0.099383414
4.738985,30.124887,-0.5322984,6.0,7,-0.09937881
0.54517215,3.4343317,-0.93174857,31.0,0,-0.099355765
0.6084072,3.8240504,-0.89395547,30.0,1,-0.09935116
0.72385705,4.5445814,-0.8945126,34.0,2,-0.09934655
0.8479434,5.311695,-0.8519422,26.0,3,-0.099341944
1.0563604,6.6098523,-0.82188696,43.0,4,-0.09933733
1.4299802,8.927667,-0.79102546,30.0,5,-0.09933273
2.2188456,13.821824,-0.7336455,26.0,6,-0.099328116
4.566606,28.415007,-0.5023501,5.0,7,-0.09932351
0.5608875,3.4592018,-0.93899554,37.0,0,-0.09930047
0.62452245,3.8431706,-0.89890444,29.0,1,-0.09929586
0.7256825,4.4607697,-0.87848467,33.0,2,-0.09929126
0.87381643,5.3595448,-0.8600768,30.0,3,-0.099286646
1.0753943,6.5886803,-0.81969327,41.0,4,-0.09928204
1.4280597,8.730182,-0.77394295,40.0,5,-0.09927743
2.233324,13.623208,-0.7234923,30.0,6,-0.099272825
4.6932006,28.597034,-0.50584054,6.0,7,-0.09926821
0.56573063,3.4172986,-0.92812514,38.0,0,-0.099245176
0.6312026,3.8045518,-0.89035624,26.0,1,-0.099240564
0.7440105,4.4796424,-0.8826825,35.0,2,-0.09923596
0.87342095,5.247498,-0.8425561,26.0,3,-0.09923135
1.097735,6.5809703,-0.81920576,45.0,4,-0.09922674
1.4604943,8.736935,-0.77498883,30.0,5,-0.09922213
2.271569,13.57436,-0.7212942,22.0,6,-0.09921753
4.584626,27.338018,-0.4838505,5.0,7,-0.099212915
0.5785735,3.4171069,-0.92864275,35.0,0,-0.09918988
0.64382875,3.7984824,-0.88945645,25.0,1,-0.09918527
0.7663409,4.511725,-0.8895516,35.0,2,-0.09918066
0.9082287,5.335788,-0.857261,30.0,3,-0.09917606
1.1173644,6.557529,-0.8167684,41.0,4,-0.099171445
1.4725367,8.623766,-0.7654017,47.0,5,-0.09916684
2.2727954,13.282457,-0.70622146,18.0,6,-0.09916223
4.8599687,28.372389,-0.50245476,17.0,7,-0.099157624
0.579966,3.3541512,-0.9120784,29.0,0,-0.09913458
10.24462,59.186783,1.0484709,14.0,8,-0.09913228
0.64377236,3.715452,-0.8705606,28.0,1,-0.099129975
0.7861125,4.5322347,-0.894131,39.0,2,-0.09912536
0.9177141,5.2800374,-0.8488135,26.0,3,-0.09912076
1.1420745,6.5573015,-0.8172559,41.0,4,-0.09911615
1.5163168,8.697084,-0.77237415,43.0,5,-0.09911154
2.2964633,13.14459,-0.6993131,20.0,6,-0.09910694
4.759445,27.186329,-0.48175624,5.0,7,-0.099102326
0.59099674,3.3483016,-0.9110431,31.0,0,-0.09907929
0.6675996,3.7745886,-0.8849575,44.0,1,-0.09907468
0.8012427,4.5255976,-0.89336777,37.0,2,-0.09907007
0.925789,5.2184515,-0.8394274,26.0,3,-0.09906546
1.1500156,6.4692335,-0.80677515,43.0,4,-0.099060856
1.5480646,8.699585,-0.77307147,42.0,5,-0.099056244
2.3062186,12.933972,-0.68853194,30.0,6,-0.09905164
4.333085,24.2522,-0.4300273,5.0,7,-0.09904703
0.59857255,3.323403,-0.9048314,35.0,0,-0.09902399
0.682847,3.7837417,-0.88765687,29.0,1,-0.09901938
0.8104029,4.4860654,-0.886117,34.0,2,-0.099014774
0.9447018,5.219076,-0.8400532,22.0,3,-0.09901017
1.1570048,6.3792377,-0.79605067,46.0,4,-0.09900556
1.551376,8.545141,-0.75982374,37.0,5,-0.09900095
2.367799,13.016233,-0.69334686,31.0,6,-0.09899634
4.4586177,24.485584,-0.43442532,5.0,7,-0.09899174
0.61051977,3.3231933,-0.9053491,40.0,0,-0.09896869
0.70843065,3.8523707,-0.9043032,42.0,1,-0.09896409
0.8271257,4.4890013,-0.88726187,39.0,2,-0.098959476
0.9458797,5.128497,-0.82597405,29.0,3,-0.09895487
1.1799551,6.385126,-0.7972693,45.0,4,-0.09895026
1.5681342,8.469147,-0.75354856,39.0,5,-0.098945655
2.391292,12.902264,-0.6876945,28.0,6,-0.09894104
4.566692,24.591768,-0.4365894,25.0,7,-0.09893644
0.6233142,3.3306446,-0.9079372,35.0,0,-0.0989134
0.72007895,3.8402977,-0.9020537,30.0,1,-0.09890879
0.83476543,4.4476423,-0.8796295,35.0,2,-0.098904185
0.96158665,5.113516,-0.82409686,35.0,3,-0.09889957
1.1926787,6.3302484,-0.7909321,45.0,4,-0.09889497
1.5762697,8.358174,-0.7441357,35.0,5,-0.09889036
2.4014547,12.70936,-0.6778554,26.0,6,-0.09888575
4.6370625,24.517544,-0.43554226,30.0,7,-0.09888114
12.414231,65.57493,17.882843,49.0,15,-0.09887884
0.6298664,3.3018823,-0.9006903,37.0,0,-0.0988581
0.71855676,3.7632363,-0.88450754,38.0,1,-0.09885349
0.838847,4.384925,-0.8677994,33.0,2,-0.09884889
0.9859699,5.149101,-0.8303542,34.0,3,-0.098844275
1.2166549,6.3418555,-0.792882,48.0,4,-0.09883967
1.5997968,8.323273,-0.74152106,39.0,5,-0.09883506
2.2213378,11.546125,-0.6162036,1.0,6,-0.098830454
4.6647167,24.200785,-0.43020183,15.0,7,-0.09882585
0.64449614,3.3187394,-0.90586674,42.0,0,-0.098802805
0.73317647,3.768357,-0.8863072,43.0,1,-0.0987982
0.8530092,4.3801913,-0.8674177,33.0,2,-0.09879359
1.0046954,5.149505,-0.83098,35.0,3,-0.098788984
1.2338358,6.3122425,-0.78971344,46.0,4,-0.09878437
1.6208878,8.284681,-0.7385577,35.0,5,-0.09877977
2.4521809,12.510443,-0.66812086,33.0,6,-0.098775156
14.223664,72.49853,17.056688,19.0,14,-0.09877285
4.6717086,23.78995,-0.42318594,15.0,7,-0.09877055
0.6553278,3.3126788,-0.9048314,44.0,0,-0.09874751
0.744431,3.7562172,-0.88405764,39.0,1,-0.0987429
0.86027277,4.3367467,-0.8594037,34.0,2,-0.0987383
0.9991736,5.0277805,-0.81189495,24.0,3,-0.098733686
1.2593492,6.325419,-0.791907,41.0,4,-0.09872908
1.6447293,8.2535715,-0.73629165,29.0,5,-0.09872447
2.4688592,12.366662,-0.6608985,24.0,6,-0.098719865
13.674715,68.43542,16.111895,16.0,14,-0.098717555
4.6174674,23.087193,-0.41096926,9.0,7,-0.09871525
0.66650504,3.3084776,-0.9043138,45.0,0,-0.098692216
22.750444,112.82967,2.0090861,63.0,8,-0.098689914
0.7629363,3.7803385,-0.89035624,36.0,1,-0.098687604
0.8765501,4.335489,-0.8597853,33.0,2,-0.098683
1.0167191,5.024262,-0.81189495,28.0,3,-0.09867839
1.2680134,6.254837,-0.78361994,35.0,4,-0.09867378
1.6146976,7.950703,-0.7097963,19.0,5,-0.09866917
2.3513064,11.557051,-0.6180877,7.0,6,-0.09866457
13.411571,65.92004,15.530621,15.0,14,-0.098662265
4.480959,22.004978,-0.39198107,4.0,7,-0.098659955
0.67629683,3.294658,-0.9012079,50.0,0,-0.09863692
23.179907,112.82389,2.0104823,63.0,8,-0.098634616
0.77914107,3.78897,-0.8930557,41.0,1,-0.09863231
0.8674788,4.211106,-0.8357434,30.0,2,-0.0986277
1.0072036,4.885074,-0.7899941,24.0,3,-0.0986231
1.2788825,6.191826,-0.77630776,45.0,4,-0.098618485
1.673299,8.087159,-0.72252107,26.0,5,-0.09861388
2.3441987,11.309761,-0.6053178,15.0,6,-0.09860927
4.599769,22.172459,-0.3952621,19.0,7,-0.098604664
0.6867856,3.2845936,-0.89913744,46.0,0,-0.09858162
23.617878,112.855606,2.0125766,63.0,8,-0.09857932
0.78743094,3.7593856,-0.8867571,37.0,1,-0.098577015
0.87895155,4.1926804,-0.83269054,28.0,2,-0.0985724
1.0478376,4.9896092,-0.8075148,28.0,3,-0.0985678
1.2910986,6.142643,-0.7707018,43.0,4,-0.09856319
1.6740134,7.9506435,-0.7108422,29.0,5,-0.09855858
2.3053453,10.9302,-0.5854301,22.0,6,-0.09855397
14.002788,66.3906,15.664691,15.0,14,-0.09855167
4.6581335,22.066265,-0.3936565,14.0,7,-0.098549366
13.633251,64.52699,17.671646,48.0,15,-0.098547064
0.69205004,3.255843,-0.89189047,46.0,0,-0.09852633
0.7942108,3.7300699,-0.8804585,39.0,1,-0.09852172
0.89448607,4.1974235,-0.83421695,31.0,2,-0.09851711
1.0676762,5.0015626,-0.81001776,30.0,3,-0.0985125
1.3143662,6.151916,-0.77240795,39.0,4,-0.098507896
14.356885,67.14033,10.874386,40.0,12,-0.09850559
1.6978658,7.933358,-0.7097963,35.0,5,-0.098503284
2.3365576,10.899059,-0.58417404,7.0,6,-0.09849868
14.106061,65.79884,15.536019,15.0,14,-0.09849638
4.49635,20.955788,-0.37410977,4.0,7,-0.09849407
13.850418,64.49654,17.675789,48.0,15,-0.098491766
0.7048835,3.2629716,-0.8944786,54.0,0,-0.09847103
0.80946183,3.7407477,-0.88360775,40.0,1,-0.09846642
0.89967483,4.1541395,-0.82620305,30.0,2,-0.098461814
1.0754629,4.957454,-0.8034475,33.0,3,-0.0984572
1.3446803,6.1880283,-0.77752644,43.0,4,-0.0984526
14.538253,66.846596,10.834965,39.0,12,-0.098450296
1.7330587,7.9685698,-0.7134569,34.0,5,-0.09844799
2.4895976,11.42791,-0.6129588,15.0,6,-0.09844338
14.364699,65.882484,15.5675125,15.0,14,-0.09844108
4.689278,21.48896,-0.38391805,9.0,7,-0.09843878
14.034234,64.259056,17.624025,48.0,15,-0.09843647
0.715854,3.2586048,-0.893961,45.0,0,-0.09841573
0.7973878,3.6237068,-0.8566136,28.0,1,-0.09841113
0.91754717,4.1663127,-0.82925594,30.0,2,-0.098406516
1.0919113,4.949812,-0.8028218,31.0,3,-0.09840191
1.3410044,6.068934,-0.76314586,41.0,4,-0.0983973
1.7341925,7.8418565,-0.7026496,35.0,5,-0.098392695
2.529039,11.417201,-0.6128541,19.0,6,-0.09838808
14.535554,65.56558,15.504526,15.0,14,-0.09838578
4.680224,21.093729,-0.3771465,13.0,7,-0.09838348
0.7259618,3.2504294,-0.89240813,37.0,0,-0.09836044
0.83257765,3.721694,-0.8804585,32.0,1,-0.09835583
0.93294376,4.166916,-0.83001924,32.0,2,-0.098351225
1.0949148,4.8823633,-0.79249716,30.0,3,-0.09834661
15.101043,67.28231,8.466752,38.0,11,-0.09834431
1.3539162,6.027416,-0.7585149,24.0,4,-0.09834201
1.7571796,7.8163176,-0.7009065,37.0,5,-0.0983374
4.573886,20.27943,-0.36287045,4.0,7,-0.09832818
15.066111,66.74497,18.334225,51.0,15,-0.09832588
0.7291786,3.2120807,-0.88257295,34.0,0,-0.09830514
0.8369233,3.68076,-0.8714604,28.0,1,-0.09830053
0.944435,4.1502333,-0.8273479,31.0,2,-0.09829593
1.111074,4.874659,-0.79187137,36.0,3,-0.098291315
1.2826056,5.618176,-0.7075735,37.0,4,-0.09828671
1.7684788,7.7402115,-0.6946312,35.0,5,-0.0982821
2.5944269,11.336966,-0.60950464,14.0,6,-0.098277494
14.892839,65.02561,15.40105,15.0,14,-0.09827519
4.568253,19.930033,-0.3569017,12.0,7,-0.09827289
15.31022,66.74094,18.347683,51.0,15,-0.09827058
0.74789906,3.2395043,-0.8908552,26.0,0,-0.097984076
0.8407488,3.6358979,-0.86156255,36.0,1,-0.09797947
0.9578684,4.139093,-0.82582134,31.0,2,-0.09797486
1.129378,4.872479,-0.79218423,37.0,3,-0.097970255
1.3911769,5.992436,-0.7553463,41.0,4,-0.09796564
1.7774459,7.6502285,-0.6871359,29.0,5,-0.09796104
2.4263728,10.426714,-0.5610415,14.0,6,-0.09795643
15.238908,65.4337,15.510825,15.0,14,-0.097954124
4.6123805,19.804905,-0.35494706,12.0,7,-0.09795182
15.017774,64.433136,17.727552,48.0,15,-0.09794951
0.7433193,3.1691654,-0.8722202,26.0,0,-0.09792878
0.8474583,3.6103234,-0.85616374,40.0,1,-0.09792417
0.96332175,4.097502,-0.818189,31.0,2,-0.09791956
1.1378397,4.8360176,-0.7868655,39.0,3,-0.09791496
1.435624,6.0921273,-0.76850814,43.0,4,-0.097910345
1.7460171,7.3977103,-0.66499835,24.0,5,-0.09790574
2.599596,11.005628,-0.59265244,33.0,6,-0.09790113
15.520384,65.65589,15.575611,15.0,14,-0.097898826
4.527726,19.138723,-0.3432888,8.0,7,-0.097896524
0.7600886,3.1929934,-0.8794672,34.0,0,-0.09787349
0.8605084,3.6092384,-0.8566136,34.0,1,-0.097868875
0.9632361,4.0369954,-0.80674046,31.0,2,-0.09786427
1.15196,4.820488,-0.7849882,40.0,3,-0.09785966
1.4360896,6.000203,-0.75753987,26.0,4,-0.097855054
1.7857608,7.4496956,-0.67022765,34.0,5,-0.09785044
2.6365914,10.990662,-0.59233844,35.0,6,-0.09784584
4.533771,18.870039,-0.33875123,8.0,7,-0.097841226
0.76951593,3.1807976,-0.876879,35.0,0,-0.09781819
0.8708065,3.5967433,-0.8543641,41.0,1,-0.09781358
0.97895217,4.0372534,-0.80750376,31.0,2,-0.09780897
1.1668222,4.8047166,-0.783111,39.0,3,-0.09780436
1.452339,5.975864,-0.7551025,41.0,4,-0.097799756
16.423412,67.5252,11.00673,41.0,12,-0.09779745
1.8075155,7.4259934,-0.66865885,35.0,5,-0.09779515
2.4923787,10.2241535,-0.55151635,22.0,6,-0.09779054
17.077042,69.99978,16.634682,18.0,14,-0.09778824
4.501037,18.450008,-0.33149102,12.0,7,-0.097785935
0.7713974,3.1405704,-0.8665262,31.0,0,-0.09776289
0.8797965,3.5764961,-0.850315,43.0,1,-0.097758286
0.99585384,4.04525,-0.8097935,31.0,2,-0.097753674
1.1902082,4.8274655,-0.7874912,49.0,3,-0.09774907
1.4503634,5.878248,-0.7434031,43.0,4,-0.09774446
1.823869,7.380954,-0.66517264,37.0,5,-0.09773985
15.893028,64.26893,12.868922,48.0,13,-0.09773755
2.515576,10.164984,-0.54879487,38.0,6,-0.09773524
16.923315,68.38403,16.263962,17.0,14,-0.09773294
4.5216713,18.25755,-0.32831466,24.0,7,-0.09773064
0.7841422,3.1473682,-0.8691144,34.0,0,-0.09770759
0.87891144,3.5225084,-0.8381676,36.0,1,-0.09770299
0.99975157,4.0038295,-0.80216104,30.0,2,-0.09769838
1.2052507,4.8196597,-0.7868655,45.0,3,-0.09769377
1.4544286,5.8117833,-0.7356034,37.0,4,-0.09768917
1.8347713,7.320752,-0.6602919,40.0,5,-0.097684555
2.5672636,10.228262,-0.55266774,36.0,6,-0.09767995
4.5193443,17.992266,-0.32381195,16.0,7,-0.09767534
16.928478,67.34536,18.606503,53.0,15,-0.097673036
0.7983617,3.159734,-0.8732555,40.0,0,-0.0976523
0.89919335,3.55358,-0.84626585,41.0,1,-0.09764769
1.0024201,3.9586227,-0.7937655,27.0,2,-0.097643085
1.2221968,4.819466,-0.7874912,42.0,3,-0.09763847
1.4400122,5.6700664,-0.71829796,31.0,4,-0.09763387
1.8558929,7.2969255,-0.6587231,40.0,5,-0.09762926
2.6376212,10.362923,-0.5604135,30.0,6,-0.09762465
16.48606,64.724525,15.419945,15.0,14,-0.09762235
4.407763,17.292362,-0.31149057,7.0,7,-0.09762004
17.180628,67.35325,18.625137,53.0,15,-0.09761774
0.81761837,3.1867268,-0.8815377,40.0,0,-0.097597
0.91013926,3.5447567,-0.84491616,33.0,1,-0.0975924
1.0051876,3.9092882,-0.7846066,28.0,2,-0.09758779
1.238869,4.811128,-0.7868655,40.0,3,-0.09758318
1.486048,5.766887,-0.73121613,42.0,4,-0.09757857
